Time,Distance
2000,0
2010,0.225538
2020,0.460637
2030,0.704951
2040,0.958162
2050,9.50366
2060,9.49044
2070,9.47831
2080,9.46795
2090,9.45998
2100,9.45503
2110,9.45368
2120,9.45655
2130,20.7695
2140,20.1001
2150,20.0545
2160,20.0044
2170,19.9501
2180,19.8914
2190,19.8284
2200,19.7613
2210,19.6901
2220,19.6148
2230,19.5357
2240,19.4528
2250,19.3664
2260,19.2764
2270,19.1832
2280,18.1222
2290,18.0088
2300,14.602
2310,15.4854
2320,15.1786
2330,15.4603
2340,16.0019
2350,8.50178
2360,8.27636
2370,8.05875
2380,15.0724
2390,7.65049
2400,14.6095
2410,14.3803
2420,2.50862
2430,2.17541
2440,1.847
2450,1.52379
2460,2.24225
2470,0.894668
2480,0.589529
2490,0.291186
2500,0
2510,1.5144
2520,3.05293
2530,1.57553
2540,2.84579
2550,2.7842
2560,2.75458
2570,2.75866
2580,2.79676
2590,2.56697
2600,1.84937
2610,9.87991
2620,8.51019
2630,8.21407
2640,7.91626
2650,7.6172
2660,7.31733
2670,7.01707
2680,6.71688
2690,6.41725
2700,6.1186
2710,4.65609
2720,4.35704
2730,4.06082
2740,3.76792
2750,3.47885
2760,4.37506
2770,2.91422
2780,6.9354
2790,7.17993
2800,7.41712
2810,7.64662
2820,7.15296
2830,7.38375
2840,7.60554
2850,8.95184
2860,8.0209
2870,8.21388
2880,9.51185
2890,9.67832
2900,9.83431
2910,9.97964
2920,10.1141
2930,10.2375
2940,10.3496
2950,10.4503
2960,0.919012
2970,0.195143
2980,0.116152
2990,0.0510084
3000,0
3010,0.0354943
3020,1.24275
3030,0.0619688
3040,1.51509
3050,0.0689641
3060,0.0988753
3070,1.67031
3080,1.97567
3090,0.912923
3100,1.90012
3110,1.86193
3120,0.578679
3130,0.451421
3140,0.325729
3150,0.226725
3160,0.221632
3170,0.329253
3180,1.63019
3190,1.82241
3200,0.860816
3210,2.12449
3220,2.25186
3230,2.39593
3240,2.55476
3250,2.72645
3260,2.90912
3270,3.10104
3280,2.39088
3290,2.55326
3300,3.71691
3310,3.93104
3320,4.14758
3330,4.36549
3340,6.53434
3350,6.74025
3360,6.94501
3370,2.38579
3380,2.16402
3390,2.25453
3400,1.73353
3410,1.52606
3420,1.32458
3430,1.1297
3440,0.942049
3450,0.762207
3460,0.590743
3470,0.428246
3480,0.275273
3490,0.13235
3500,0
3510,0.127609
3520,0.256634
3530,0.38704
3540,1.58803
3550,1.48436
3560,1.38255
3570,1.52015
3580,1.5468
3590,1.58252
3600,2.90224
3610,2.78124
3620,2.66035
3630,2.53994
3640,2.42038
3650,2.30207
3660,2.18548
3670,0.659203
3680,1.95943
3690,0.384302
3700,1.74677
3710,2.18209
3720,3.0988
3730,2.97543
3740,2.85484
3750,2.73729
3760,2.62311
3770,0.988563
3780,2.406
3790,2.30365
3800,1.09876
3810,1.08802
3820,1.08703
3830,1.0947
3840,1.10968
3850,1.13055
3860,1.20329
3870,0.422398
3880,0.348965
3890,0.281397
3900,0.21995
3910,0.16489
3920,0.116469
3930,0.0749749
3940,0.0406699
3950,0.0139254
3960,1.39751
3970,1.40378
3980,0.0198381
3990,0.0143008
4000,0
4010,1.58905
4020,1.61709
4030,1.65397
4040,1.27013
4050,1.22074
4060,1.16703
4070,1.11134
4080,11.8034
4090,11.7034
4100,11.5955
4110,11.4799
4120,11.3571
4130,12.0294
4140,11.0916
4150,11.7572
4160,11.6127
4170,10.6494
4180,10.492
4190,9.49653
4200,9.32833
4210,10.057
4220,8.90812
4230,7.73232
4240,8.6997
4250,8.53247
4260,8.3656
4270,8.19966
4280,2.07597
4290,1.96558
4300,1.8672
4310,1.78247
4320,1.7129
4330,1.65964
4340,1.62328
4350,1.6038
4360,1.60041
4370,1.61167
4380,2.63171
4390,1.66997
4400,2.74682
4410,3.08048
4420,3.18563
4430,2.25954
4440,2.36012
4450,2.45128
4460,2.53244
4470,2.60303
4480,1.0191
4490,1.04622
4500,0
4510,0.0298136
4520,0.0514893
4530,0.0684303
4540,1.09117
4550,1.12439
4560,1.16699
4570,3.3199
4580,1.27824
4590,1.34599
4600,2.2215
4610,3.60548
4620,3.69484
4630,2.38252
4640,2.44664
4650,5.5375
4660,5.64078
4670,5.74793
4680,4.80808
4690,4.91817
4700,5.03089
4710,5.14581
4720,5.26239
4730,3.38255
4740,2.85239
4750,2.85036
4760,2.85403
4770,2.86316
4780,2.87739
4790,2.89621
4800,1.80162
4810,1.87955
4820,1.9582
4830,2.03631
4840,2.11272
4850,8.36967
4860,8.44581
4870,7.92989
4880,8.00057
4890,8.0637
4900,8.11877
4910,2.51798
4920,1.37549
4930,1.39104
4940,1.39731
4950,1.39344
4960,0.20528
4970,0.170087
4980,0.12502
4990,0.0687133
5000,0
5010,0.0845895
5020,0.187415
5030,0.307772
5040,0.444912
5050,1.63156
5060,0.766338
5070,0.948988
5080,1.14515
5090,1.35395
5100,1.57454
5110,1.80602
5120,2.04752
5130,2.80135
5140,3.03473
5150,3.28104
5160,3.53852
5170,3.80549
5180,3.65611
5190,2.76074
5200,3.49831
5210,3.78162
5220,3.64281
5230,4.36153
5240,4.65506
5250,4.94913
5260,5.24251
5270,5.53401
5280,5.82255
5290,7.26207
5300,7.53735
5310,7.80624
5320,8.06792
5330,8.32159
5340,7.43654
5350,7.67774
5360,1.71275
5370,2.35579
5380,2.18773
5390,2.04038
5400,1.54547
5410,1.81129
5420,1.72956
5430,0.618067
5440,0.756022
5450,0.876898
5460,0.979842
5470,1.06401
5480,1.12858
5490,0.0229213
5500,0
5510,0.00123594
5520,0.0251101
5530,1.96808
5540,1.93186
5550,1.88745
5560,1.83805
5570,1.7876
5580,1.75613
5590,1.8391
5600,1.94307
5610,2.06864
5620,2.21557
5630,2.38292
5640,2.56933
5650,2.77318
5660,2.99269
5670,3.22602
5680,3.47138
5690,6.25067
5700,5.9787
5710,5.70113
5720,5.41896
5730,5.13324
5740,4.84501
5750,5.71194
5760,5.48961
5770,5.271
5780,5.91145
5790,4.55486
5800,4.20088
5810,3.95364
5820,3.71391
5830,3.48303
5840,3.26236
5850,3.97814
5860,3.85378
5870,3.74557
5880,3.65282
5890,3.57439
5900,2.01149
5910,1.41492
5920,1.38659
5930,1.37769
5940,1.38435
5950,1.40255
5960,1.42865
5970,1.4598
5980,1.49409
5990,1.53063
6000,0
6010,0.0698857
6020,0.165364
6030,0.286312
6040,0.432043
6050,1.91807
6060,0.794015
6070,1.00807
6080,1.24263
6090,1.49648
6100,0.816609
6110,5.45352
6120,5.21993
6130,1.61884
6140,4.73002
6150,1.42238
6160,1.69646
6170,2.00282
6180,2.33201
6190,4.39797
6200,2.39415
6210,2.32315
6220,2.31149
6230,2.36181
6240,4.02735
6250,4.17651
6260,4.35029
6270,4.54504
6280,4.5601
6290,3.17597
6300,3.37059
6310,3.58767
6320,3.82073
6330,4.79589
6340,5.09025
6350,5.37881
6360,5.65956
6370,5.93073
6380,7.18971
6390,7.44537
6400,8.7422
6410,11.2852
6420,11.4946
6430,13.5229
6440,13.6769
6450,13.8121
6460,0.335684
6470,0.210668
6480,0.112309
6490,0.0417439
6500,0
6510,0.0142254
6520,1.5826
6530,1.58167
6540,1.57803
6550,1.57458
6560,3.12283
6570,3.11572
6580,3.11233
6590,10.3816
6600,10.216
6610,10.0342
6620,11.0115
6630,10.8048
6640,4.38037
6650,4.35068
6660,4.33252
6670,1.59422
6680,1.77711
6690,2.51519
6700,3.13595
6710,3.27601
6720,3.439
6730,3.62252
6740,3.82374
6750,4.03999
6760,3.63433
6770,2.31961
6780,3.69206
6790,3.75762
6800,3.84528
6810,3.95249
6820,4.07649
6830,4.21425
6840,4.36284
6850,4.51926
6860,4.68084
6870,3.8174
6880,3.95324
6890,4.09263
6900,4.23269
6910,4.37072
6920,4.45558
6930,4.63134
6940,4.74978
6950,3.89871
6960,3.90902
6970,3.41996
6980,3.39559
6990,3.37193
7000,0
7010,2.95305
7020,1.97523
7030,1.94485
7040,2.96671
7050,2.92711
7060,2.88868
7070,2.85208
7080,9.27411
7090,11.6693
7100,11.5833
7110,8.98009
7120,7.91338
7130,7.78067
7140,7.6392
7150,7.46304
7160,4.24911
7170,4.35256
7180,3.5685
7190,4.58258
7200,4.36751
7210,4.53843
7220,4.71325
7230,4.90809
7240,4.09191
7250,4.51135
7260,4.31131
7270,4.11112
7280,3.91152
7290,3.9618
7300,2.33619
7310,3.5895
7320,3.41107
7330,3.23909
7340,3.07454
7350,2.91839
7360,2.77161
7370,2.6351
7380,1.54744
7390,2.39627
7400,2.29536
7410,1.4169
7420,2.13305
7430,2.07208
7440,2.02456
7450,1.99026
7460,1.96888
7470,1.96001
7480,1.96335
7490,0.0305393
7500,0
7510,9.14334
7520,9.10189
7530,9.04896
7540,8.98495
7550,8.91027
7560,8.82533
7570,8.73056
7580,8.23579
7590,8.12126
7600,7.99823
7610,0.99572
7620,1.14258
7630,1.297
7640,2.57963
7650,2.71655
7660,2.86202
7670,3.01554
7680,3.17648
7690,3.34424
7700,3.51816
7710,3.69759
7720,3.88184
7730,5.74373
7740,5.55511
7750,4.36489
7760,4.15876
7770,3.9515
7780,4.78471
7790,3.53553
7800,3.32783
7810,3.121
7820,2.91554
7830,2.71197
7840,2.51079
7850,2.31251
7860,2.11761
7870,1.9266
7880,1.73996
7890,1.55818
7900,1.38172
7910,1.21105
7920,1.04659
7930,0.888779
7940,0.738014
7950,0.594686
7960,0.459129
7970,0.331647
7980,0.212516
7990,0.101925
8000,0
8010,1.15885
8020,1.25229
8030,1.34623
8040,1.44094
8050,1.53665
8060,1.63358
8070,1.73186
8080,8.52032
8090,8.60687
8100,7.65837
8110,7.7408
8120,7.82268
8130,7.90397
8140,7.98465
8150,8.06466
8160,8.14396
8170,8.22246
8180,8.30008
8190,8.37669
8200,8.45223
8210,8.98182
8220,9.03476
8230,9.08618
8240,9.13596
8250,9.18397
8260,9.23008
8270,9.27414
8280,7.88905
8290,9.05894
8300,8.00286
8310,9.16819
8320,9.21812
8330,9.26462
8340,9.30746
8350,9.34641
8360,10.9755
8370,10.9443
8380,10.9105
8390,10.3075
8400,10.2796
8410,10.248
8420,10.2127
8430,2.8462
8440,2.90625
8450,2.96022
8460,3.16942
8470,3.23179
8480,0.157127
8490,0.0796534
8500,0
8510,0.0876756
8520,0.188824
8530,0.303395
8540,0.431159
8550,0.571706
8560,6.30966
8570,6.384
8580,6.46199
8590,6.54379
8600,6.62961
8610,6.71951
8620,11.0193
8630,7.71195
8640,4.35189
8650,4.47233
8660,9.17389
8670,8.95676
8680,8.73379
8690,8.5055
8700,8.27263
8710,9.0199
8720,8.78198
8730,8.54123
8740,8.29832
8750,8.05399
8760,7.80899
8770,8.56173
8780,8.32022
8790,8.0801
8800,8.08513
8810,7.86614
8820,7.65071
8830,7.43943
8840,7.23311
8850,7.03248
8860,3.5685
8870,3.3753
8880,3.19149
8890,3.01778
8900,2.85488
8910,2.70341
8920,2.564
8930,2.43716
8940,0.442377
8950,0.327892
8960,0.228773
8970,0.145769
8980,0.0795745
8990,0.0308219
9000,0
9010,0.0140945
9020,0.0219428
9030,0.0450572
9040,0.0893558
9050,0.152152
9060,0.231791
9070,0.327137
9080,0.437283
9090,0.561335
9100,0.698465
9110,0.847827
9120,1.00859
9130,1.17993
9140,1.36101
9150,1.551
9160,5.41038
9170,3.27986
9180,4.22982
9190,4.01489
9200,3.7948
9210,3.57036
9220,3.34244
9230,3.11189
9240,2.8796
9250,2.64649
9260,3.60737
9270,3.37465
9280,3.143
9290,2.91328
9300,2.68632
9310,2.46296
9320,3.4813
9330,3.2708
9340,1.10583
9350,1.09267
9360,1.1134
9370,0.429514
9380,0.46831
9390,0.555165
9400,0.663237
9410,0.776397
9420,0.886173
9430,1.77692
9440,1.72833
9450,1.68852
9460,1.65582
9470,0.0695292
9480,1.2981
9490,1.58619
9500,0
9510,0.0296166
9520,0.0761753
9530,1.53891
9540,1.53976
9550,1.55029
9560,1.57336
9570,1.61172
9580,1.66766
9590,1.74282
9600,3.24897
9610,3.31846
9620,3.40352
9630,3.50457
9640,3.62169
9650,10.0284
9660,9.85491
9670,9.67489
9680,8.71101
9690,8.54692
9700,8.37979
9710,8.2103
9720,7.70181
9730,7.49497
9740,7.28681
9750,7.07823
9760,6.87001
9770,6.66298
9780,6.45795
9790,6.25585
9800,6.0575
9810,5.86373
9820,5.67539
9830,5.49333
9840,4.42689
9850,5.15114
9860,2.27411
9870,2.12363
9880,1.98947
9890,1.87274
9900,1.77425
9910,1.69426
9920,1.63237
9930,1.58747
9940,9.64417
9950,9.74383
9960,0.202209
9970,0.125248
9980,0.0660355
9990,0.0247683
10000,0
10010,1.3064
10020,2.5905
10030,2.55698
10040,2.50701
10050,2.44144
10060,2.36112
10070,10.7029
10080,10.5997
10090,10.4841
10100,10.3567
10110,9.6884
10120,1.95526
10130,2.40001
10140,2.34679
10150,2.30334
10160,2.27241
10170,2.25655
10180,2.37563
10190,2.27805
10200,2.31793
10210,2.37756
10220,2.4564
10230,2.55311
10240,2.66612
10250,2.79333
10260,2.93282
10270,3.08241
10280,3.65552
10290,3.45562
10300,3.26078
10310,3.07219
10320,2.891
10330,2.7185
10340,2.556
10350,2.40466
10360,2.26568
10370,2.1401
10380,2.02884
10390,1.9324
10400,1.85087
10410,1.78393
10420,1.73063
10430,1.68958
10440,1.65899
10450,1.63659
10460,1.62018
10470,1.60734
10480,0.0951943
10490,0.0400438
10500,0
10510,0.0279404
10520,0.0499746
10530,2.75901
10540,2.78123
10550,2.8171
10560,9.78525
10570,9.78759
10580,9.7939
10590,9.80418
10600,9.8183
10610,6.87662
10620,6.8703
10630,6.86667
10640,6.8659
10650,6.86806
10660,7.10445
10670,6.96637
10680,6.8242
10690,6.67852
10700,6.52992
10710,4.49797
10720,4.52416
10730,4.55646
10740,5.4804
10750,4.63846
10760,4.68748
10770,4.74139
10780,4.27665
10790,4.3915
10800,4.50755
10810,4.62399
10820,4.73992
10830,4.85457
10840,4.96706
10850,0.762148
10860,0.737512
10870,0.741519
10880,0.769505
10890,0.814807
10900,0.87065
10910,0.931242
10920,0.99205
10930,0.295198
10940,0.219882
10950,0.157247
10960,0.107771
10970,0.0711748
10980,0.0451548
10990,0.0240161
11000,0
11010,0.0328432
11020,0.0770124
11030,0.133386
11040,2.18565
11050,0.913336
11060,2.01247
11070,0.71638
11080,1.67624
11090,0.479506
11100,1.75796
11110,0.218827
11120,0.121418
11130,0.174529
11140,0.319931
11150,1.6546
11160,0.641718
11170,0.503968
11180,0.404875
11190,4.8409
11200,6.83101
11210,6.63481
11220,6.43542
11230,6.23339
11240,6.02932
11250,5.82379
11260,5.6174
11270,5.41077
11280,5.20452
11290,4.99928
11300,4.79569
11310,4.59439
11320,4.39606
11330,4.20134
11340,5.89917
11350,5.72272
11360,5.55055
11370,5.38321
11380,5.22125
11390,4.26899
11400,4.14176
11410,4.02399
11420,3.91603
11430,3.81814
11440,3.73052
11450,3.6533
11460,0.300096
11470,0.20708
11480,0.12575
11490,0.0565871
11500,0
11510,0.0472805
11520,0.0888451
11530,0.124896
11540,10.8904
11550,10.9064
11560,9.70281
11570,9.70664
11580,9.70577
11590,9.70032
11600,9.6904
11610,9.67613
11620,9.6576
11630,9.63492
11640,9.60819
11650,9.57753
11660,9.54304
11670,9.50481
11680,9.45822
11690,10.2502
11700,10.2028
11710,10.1523
11720,10.0989
11730,10.0426
11740,9.98345
11750,9.92165
11760,9.85723
11770,9.79028
11780,9.72089
11790,8.79078
11800,8.71299
11810,1.98039
11820,1.92062
11830,1.86163
11840,1.8039
11850,1.74802
11860,1.69463
11870,0.995943
11880,1.03955
11890,6.99938
11900,6.9021
11910,0.970979
11920,0.865937
11930,0.759901
11940,0.652984
11950,0.545305
11960,0.43701
11970,0.328196
11980,0.219009
11990,0.109566
12000,0
12010,8.09831
12020,4.99955
12030,4.89654
12040,1.92507
12050,1.79787
12060,1.66855
12070,1.53903
12080,4.33691
12090,4.22259
12100,1.17958
12110,1.08513
12120,1.01462
12130,0.975966
12140,0.975353
12150,1.01484
12160,3.54184
12170,3.39494
12180,4.21045
12190,4.11869
12200,3.36306
12210,5.4963
12220,6.79349
12230,4.98186
12240,5.17949
12250,5.37623
12260,5.57156
12270,5.765
12280,5.95611
12290,6.14441
12300,6.32949
12310,6.51092
12320,6.68827
12330,6.86116
12340,7.9108
12350,8.06963
12360,8.22284
12370,8.37013
12380,8.51119
12390,8.64572
12400,8.77342
12410,1.69557
12420,2.20636
12430,2.13971
12440,2.08117
12450,2.03002
12460,1.98546
12470,1.94658
12480,1.9125
12490,0.0479374
12500,0
12510,0.0397727
12520,0.0742326
12530,0.104648
12540,0.132472
12550,8.73609
12560,8.75907
12570,8.77988
12580,8.79858
12590,7.92353
12600,7.92281
12610,7.91848
12620,7.91065
12630,7.89944
12640,8.75476
12650,8.74238
12660,7.84667
12670,7.82306
12680,7.79663
12690,7.76745
12700,7.73562
12710,7.70124
12720,7.66438
12730,8.28012
12740,8.22059
12750,8.15827
12760,8.09325
12770,8.02561
12780,7.95542
12790,2.66395
12800,2.54285
12810,2.42007
12820,2.29582
12830,3.24502
12840,3.97226
12850,6.96874
12860,7.9381
12870,3.89785
12880,3.7863
12890,3.67379
12900,3.56037
12910,3.44612
12920,3.3311
12930,2.04624
12940,3.09886
12950,2.98172
12960,2.86392
12970,2.74548
12980,0.249358
12990,0.124313
13000,0
13010,1.06867
13020,0.932157
13030,0.786366
13040,1.82598
13050,1.66327
13060,0.297412
13070,0.119292
13080,0.0708755
13090,0.938085
13100,0.742656
13110,0.545723
13120,0.355902
13130,1.09132
13140,1.31074
13150,1.53396
13160,3.57281
13170,3.79492
13180,4.02094
13190,4.25002
13200,4.48133
13210,4.71413
13220,8.32013
13230,6.96275
13240,7.06379
13250,7.17326
13260,7.29024
13270,7.41376
13280,6.11575
13290,6.26528
13300,6.41844
13310,7.95307
13320,6.08
13330,6.06334
13340,6.05563
13350,6.05611
13360,6.06383
13370,6.07783
13380,6.09703
13390,6.12032
13400,6.14661
13410,6.17473
13420,6.20356
13430,4.70854
13440,4.73932
13450,4.76789
13460,4.79305
13470,1.25315
13480,0.115064
13490,0.0515708
13500,0
13510,1.58942
13520,1.61535
13530,1.64674
13540,1.68309
13550,1.72405
13560,2.72312
13570,2.68433
13580,2.63654
13590,3.6554
13600,3.58075
13610,3.49825
13620,3.40825
13630,3.31111
13640,2.5842
13650,3.09701
13660,9.98238
13670,9.94716
13680,9.90862
13690,9.86692
13700,9.82218
13710,9.77453
13720,9.72409
13730,9.671
13740,9.61537
13750,8.58999
13760,8.52534
13770,8.4587
13780,8.39022
13790,8.56198
13800,8.46512
13810,8.36644
13820,8.26612
13830,8.16431
13840,8.06117
13850,7.95687
13860,5.77011
13870,5.69503
13880,5.62
13890,6.53864
13900,6.45793
13910,2.50816
13920,2.63787
13930,3.09141
13940,3.55404
13950,3.43649
13960,3.33637
13970,3.23741
13980,0.248006
13990,0.122001
14000,0
14010,0.122375
14020,0.249534
14030,0.381401
14040,1.60404
14050,1.62699
14060,1.65765
14070,1.69672
14080,1.41025
14090,1.80187
14100,5.04235
14110,4.88479
14120,4.72535
14130,4.56453
14140,4.40289
14150,4.24103
14160,4.07958
14170,3.91923
14180,3.76076
14190,3.42032
14200,3.71112
14210,3.53124
14220,3.35029
14230,3.16864
14240,2.98665
14250,2.80469
14260,2.62315
14270,2.44245
14280,1.76419
14290,0.764018
14300,0.941235
14310,1.1182
14320,0.4291
14330,2.59547
14340,2.32683
14350,2.35071
14360,2.4196
14370,1.61304
14380,1.45429
14390,1.30008
14400,1.15076
14410,1.00665
14420,0.868118
14430,0.735473
14440,0.609079
14450,0.489247
14460,0.376309
14470,0.270604
14480,0.172446
14490,0.0821344
14500,0
14510,0
14520,0
14530,3.25826
14540,3.25826
14550,3.25826
14560,1.56967
14570,1.56967
14580,1.56967
14590,1.56967
14600,1.56967
14610,1.56967
14620,1.56967
14630,1.56967
14640,1.56967
14650,1.85511
14660,1.56967
14670,1.56967
14680,1.93335
14690,1.06559
14700,1.06559
14710,1.06559
14720,2.12698
14730,2.12698
14740,2.74585
14750,2.74585
14760,3.13263
14770,2.74585
14780,2.74585
14790,2.74585
14800,2.74585
14810,2.74585
14820,2.74585
14830,3.91842
14840,3.91842
14850,3.91842
14860,3.91842
14870,3.91842
14880,3.91842
14890,3.91842
14900,3.91842
14910,3.91842
14920,3.91842
14930,3.91842
14940,3.91842
14950,4.7115
14960,4.7115
14970,4.7115
14980,4.7115
14990,4.7115
