Time,Entropy
2870,3.1288
2880,3.14656
2890,3.17103
2900,3.18398
2910,3.19892
2920,3.20684
2930,3.21979
2940,3.22764
2950,3.24451
2960,3.26782
2970,3.2848
2980,3.29238
2990,3.30321
3000,3.32131
3010,3.32792
3020,3.33657
3030,3.34615
3040,3.34781
3050,3.36054
3060,3.37278
3070,3.37906
3080,3.38359
3090,3.38714
3100,3.39231
3110,3.40183
3120,3.40686
3130,3.40874
3140,3.4044
3150,3.41663
3160,3.4212
3170,3.42716
3180,3.42946
3190,3.42575
3200,3.4168
3210,3.4098
3220,3.40221
3230,3.38575
3240,3.37639
3250,3.36864
3260,3.34227
3270,3.32152
3280,3.30564
3290,3.30317
3300,3.28569
3310,3.27714
3320,3.28058
3330,3.26727
3340,3.24844
3350,3.2491
3360,3.22338
3370,3.26212
3380,3.27531
3390,3.2707
3400,3.27048
3410,3.28059
3420,3.3179
3430,3.33229
3440,3.34829
3450,3.35242
3460,3.35373
3470,3.36192
3480,3.36202
3490,3.36615
3500,3.36959
3510,3.37411
3520,3.38226
3530,3.39075
3540,3.38961
3550,3.3896
3560,3.3927
3570,3.376
3580,3.34753
3590,3.33586
3600,3.31084
3610,3.28516
3620,3.26047
3630,3.23502
3640,3.21703
3650,3.20496
3660,3.20072
3670,3.19701
3680,3.18564
3690,3.18023
3700,3.16554
3710,3.16406
3720,3.15437
3730,3.15694
3740,3.15875
3750,3.15799
3760,3.17243
3770,3.18265
3780,3.18699
3790,3.17914
3800,3.17629
3810,3.17967
3820,3.1935
3830,3.19624
3840,3.2022
3850,3.21599
3860,3.22876
3870,3.23197
3880,3.22974
3890,3.24382
3900,3.25554
3910,3.26351
3920,3.26958
3930,3.28075
3940,3.27313
3950,3.27105
3960,3.27224
3970,3.27319
3980,3.28783
3990,3.29941
4000,3.3062
4010,3.30262
4020,3.29746
4030,3.2895
4040,3.28764
4050,3.27791
4060,3.26891
4070,3.28968
4080,3.28332
4090,3.28706
4100,3.29386
4110,3.29142
4120,3.29802
4130,3.29568
4140,3.29535
4150,3.29667
4160,3.29548
4170,3.29504
4180,3.29319
4190,3.28238
4200,3.2788
4210,3.27695
4220,3.28173
4230,3.28565
4240,3.2899
4250,3.29328
4260,3.28809
4270,3.29528
4280,3.28059
4290,3.27452
4300,3.2649
4310,3.26312
4320,3.26467
4330,3.25929
4340,3.23779
4350,3.23586
4360,3.23156
4370,3.22584
4380,3.22562
4390,3.22892
4400,3.2327
4410,3.23652
4420,3.24199
4430,3.25055
4440,3.25542
4450,3.283
4460,3.29948
4470,3.31575
4480,3.32162
4490,3.32882
4500,3.33885
4510,3.34066
4520,3.34005
4530,3.333
4540,3.33185
4550,3.32641
4560,3.32294
4570,3.31673
4580,3.30932
4590,3.30449
4600,3.29864
4610,3.2999
4620,3.28933
4630,3.27499
4640,3.25132
4650,3.22874
4660,3.2141
4670,3.23635
4680,3.24525
4690,3.24606
4700,3.24107
4710,3.24288
4720,3.24116
4730,3.23748
4740,3.24537
4750,3.24901
4760,3.25486
4770,3.24879
4780,3.25569
4790,3.25396
4800,3.24662
4810,3.24563
4820,3.24328
4830,3.23688
4840,3.23182
4850,3.24487
4860,3.24672
4870,3.25339
4880,3.25752
4890,3.26413
4900,3.26424
4910,3.26702
4920,3.27752
4930,3.27053
4940,3.2766
4950,3.28115
4960,3.28273
4970,3.29481
4980,3.28902
4990,3.29715
5000,3.30518
5010,3.31178
5020,3.32249
5030,3.31933
5040,3.3271
5050,3.3272
5060,3.32205
5070,3.32266
5080,3.30813
5090,3.30279
5100,3.30116
5110,3.2992
5120,3.30572
5130,3.30779
5140,3.313
5150,3.30003
5160,3.27976
5170,3.2653
5180,3.24274
5190,3.21502
5200,3.21886
5210,3.21775
5220,3.1916
5230,3.16942
5240,3.16671
5250,3.14473
5260,3.10391
5270,3.09962
5280,3.10902
5290,3.11397
5300,3.11831
5310,3.13117
5320,3.14554
5330,3.16821
5340,3.18668
5350,3.21615
5360,3.23397
5370,3.2496
5380,3.2563
5390,3.27288
5400,3.30307
5410,3.32447
5420,3.34249
5430,3.35256
5440,3.35723
5450,3.37024
5460,3.37158
5470,3.37724
5480,3.38106
5490,3.37683
5500,3.36808
5510,3.35789
5520,3.34918
5530,3.33828
5540,3.33155
5550,3.32791
5560,3.31456
5570,3.30319
5580,3.28979
5590,3.28257
5600,3.26758
5610,3.25503
5620,3.23435
5630,3.22127
5640,3.20867
5650,3.20848
5660,3.21963
5670,3.2088
5680,3.18079
5690,3.14398
5700,3.11654
5710,3.09051
5720,3.07742
5730,3.05411
5740,3.03951
5750,3.03473
5760,3.03536
5770,3.0238
5780,3.02627
5790,3.0216
5800,3.0341
5810,3.02689
5820,3.0463
5830,3.07092
5840,3.09089
5850,3.1057
5860,3.11482
5870,3.11828
5880,3.12111
5890,3.11607
5900,3.12309
5910,3.12984
5920,3.14792
5930,3.1607
5940,3.18367
5950,3.19476
5960,3.21445
5970,3.22413
5980,3.23944
5990,3.26001
6000,3.29094
6010,3.29156
6020,3.29103
6030,3.28075
6040,3.27054
6050,3.26184
6060,3.26916
6070,3.25585
6080,3.25064
6090,3.25074
6100,3.25681
6110,3.26461
6120,3.26738
6130,3.26695
6140,3.25536
6150,3.23273
6160,3.21417
6170,3.18905
6180,3.15339
6190,3.11437
6200,3.07653
6210,3.07932
6220,3.16916
6230,3.19865
6240,3.21191
6250,3.19411
6260,3.1902
6270,3.16757
6280,3.16517
6290,3.17501
6300,3.18561
6310,3.20395
6320,3.21205
6330,3.21427
6340,3.21552
6350,3.20601
6360,3.19098
6370,3.15355
6380,3.12317
6390,3.08822
6400,3.0549
6410,3.0284
6420,3.01407
6430,3.02471
6440,3.0228
6450,3.02715
6460,3.04821
6470,3.06621
6480,3.08878
6490,3.0983
6500,3.09695
6510,3.09
6520,3.08378
6530,3.07583
6540,3.06285
6550,3.0649
6560,3.05491
6570,3.0504
6580,3.05825
6590,3.04634
6600,3.05062
6610,3.07951
6620,3.0978
6630,3.11201
6640,3.1137
6650,3.12271
6660,3.12777
6670,3.13404
6680,3.13157
6690,3.12215
6700,3.10646
6710,3.10199
6720,3.10872
6730,3.11278
6740,3.11958
6750,3.11715
6760,3.12335
6770,3.13836
6780,3.14014
6790,3.11996
6800,3.10444
6810,3.09692
6820,3.05523
6830,3.01248
6840,3.01548
6850,3.03054
6860,3.02492
6870,3.04358
6880,3.04041
6890,3.05581
6900,3.11455
6910,3.16669
6920,3.20585
6930,3.21558
6940,3.23771
6950,3.23398
6960,3.25036
6970,3.25799
6980,3.25164
6990,3.24625
7000,3.24113
7010,3.22181
7020,3.19267
7030,3.14364
7040,3.11958
7050,3.08888
7060,3.0706
7070,3.05475
7080,3.05636
7090,3.03917
7100,3.01987
7110,2.99473
7120,3.00838
7130,3.01556
7140,3.02013
7150,3.02916
7160,3.03814
7170,3.08156
7180,3.10935
7190,3.11703
7200,3.12764
7210,3.13923
7220,3.13932
7230,3.13838
7240,3.13694
7250,3.13337
7260,3.1407
7270,3.13419
7280,3.14716
7290,3.1592
7300,3.17572
7310,3.17462
7320,3.17561
7330,3.16309
7340,3.14679
7350,3.13134
7360,3.14483
7370,3.15249
7380,3.1649
7390,3.17286
7400,3.17844
7410,3.18636
7420,3.17782
7430,3.17194
7440,3.17353
7450,3.17099
7460,3.17061
7470,3.17723
7480,3.18553
7490,3.1941
7500,3.19696
7510,3.18403
7520,3.17931
7530,3.16673
7540,3.16318
7550,3.15545
7560,3.15551
7570,3.1553
7580,3.16152
7590,3.16027
7600,3.16836
7610,3.16824
7620,3.16586
7630,3.17075
7640,3.16702
7650,3.16108
7660,3.164
7670,3.15543
7680,3.15285
7690,3.14511
7700,3.14456
7710,3.12603
7720,3.13209
7730,3.10814
7740,3.0944
7750,3.09857
7760,3.0994
7770,3.10653
7780,3.107
7790,3.1481
7800,3.17168
7810,3.19775
7820,3.21296
7830,3.21429
7840,3.22222
7850,3.21225
7860,3.23551
7870,3.26912
7880,3.29558
7890,3.30126
7900,3.31426
7910,3.32807
7920,3.34143
7930,3.33647
7940,3.33112
7950,3.33714
7960,3.33619
7970,3.33615
7980,3.33756
7990,3.34144
8000,3.33842
8010,3.34013
8020,3.33184
8030,3.32359
8040,3.31363
8050,3.29957
8060,3.28176
8070,3.26112
8080,3.24467
8090,3.23643
8100,3.22218
8110,3.20905
8120,3.19127
8130,3.18151
8140,3.15866
8150,3.14532
8160,3.1318
8170,3.1268
8180,3.12964
8190,3.12296
8200,3.11714
8210,3.09836
8220,3.068
8230,3.04005
8240,3.01549
8250,3.00768
8260,3.00468
8270,3.02463
8280,3.04584
8290,3.05763
8300,3.07577
8310,3.08171
8320,3.08731
8330,3.08867
8340,3.09052
8350,3.07971
8360,3.09759
8370,3.10117
8380,3.10186
8390,3.09966
8400,3.10058
8410,3.09245
8420,3.0952
8430,3.09833
8440,3.10332
8450,3.12584
8460,3.1504
8470,3.17359
8480,3.18951
8490,3.19599
8500,3.19451
8510,3.18149
8520,3.16749
8530,3.16318
8540,3.15366
8550,3.14465
8560,3.14645
8570,3.14321
8580,3.13593
8590,3.12066
8600,3.11133
8610,3.12146
8620,3.12784
8630,3.12807
8640,3.12832
8650,3.13518
8660,3.11991
8670,3.10238
8680,3.08028
8690,3.0644
8700,3.058
8710,3.06267
8720,3.04097
8730,3.02284
8740,3.00476
8750,3.01419
8760,3.00217
8770,2.99465
8780,2.9872
8790,2.99309
8800,3.00315
8810,3.00084
8820,3.01017
8830,3.00372
8840,3.002
8850,3.02212
8860,3.01648
8870,3.03344
8880,3.03154
8890,3.01429
8900,3.04979
8910,3.09531
8920,3.14514
8930,3.19112
8940,3.23279
8950,3.26352
8960,3.28923
8970,3.31015
8980,3.31308
8990,3.31908
9000,3.31865
9010,3.32098
9020,3.31944
9030,3.3172
9040,3.32036
9050,3.3314
9060,3.34353
9070,3.3479
9080,3.34104
9090,3.32905
9100,3.31572
9110,3.30284
9120,3.29284
9130,3.2779
9140,3.26815
9150,3.23301
9160,3.25678
9170,3.24028
9180,3.2374
9190,3.23646
9200,3.25551
9210,3.26222
9220,3.24023
9230,3.23683
9240,3.21178
9250,3.21254
9260,3.20064
9270,3.19787
9280,3.19284
9290,3.21481
9300,3.23389
9310,3.23659
9320,3.25038
9330,3.26315
9340,3.26896
9350,3.28452
9360,3.30073
9370,3.3088
9380,3.31979
9390,3.32578
9400,3.3345
9410,3.3246
9420,3.32769
9430,3.32989
9440,3.33822
9450,3.36385
9460,3.3761
9470,3.38945
9480,3.39
9490,3.37901
9500,3.37433
9510,3.35996
9520,3.34657
9530,3.32446
9540,3.30537
9550,3.28637
9560,3.2764
9570,3.26462
9580,3.2439
9590,3.22734
9600,3.20443
9610,3.19024
9620,3.16109
9630,3.13945
9640,3.10375
9650,3.06671
9660,3.03998
9670,3.02067
9680,2.98753
9690,2.95324
9700,2.92971
9710,2.91344
9720,2.96617
9730,2.97841
9740,3.00441
9750,3.00741
9760,3.02785
9770,3.0278
9780,3.04548
9790,3.05017
9800,3.06798
9810,3.08438
9820,3.10278
9830,3.12589
9840,3.14789
9850,3.1622
9860,3.16885
9870,3.18824
9880,3.19123
9890,3.19842
9900,3.19606
9910,3.19271
9920,3.19935
9930,3.21113
9940,3.22785
9950,3.26145
9960,3.29541
9970,3.31244
9980,3.32454
9990,3.32246
10000,3.31923
10010,3.30354
10020,3.2876
10030,3.27166
10040,3.25878
10050,3.23706
10060,3.219
10070,3.19735
10080,3.19251
10090,3.1813
10100,3.17766
10110,3.17423
10120,3.18568
10130,3.18288
10140,3.1775
10150,3.17792
10160,3.17025
10170,3.17641
10180,3.18245
10190,3.19807
10200,3.20623
10210,3.20529
10220,3.18984
10230,3.18208
10240,3.1543
10250,3.11971
10260,3.08116
10270,3.06742
10280,3.04579
10290,3.0521
10300,3.10912
10310,3.11829
10320,3.12417
10330,3.13913
10340,3.15099
10350,3.1383
10360,3.18017
10370,3.19903
10380,3.21902
10390,3.22868
10400,3.23415
10410,3.23742
10420,3.23191
10430,3.23343
10440,3.22968
10450,3.19579
10460,3.17367
10470,3.16206
10480,3.1625
10490,3.14914
10500,3.12909
10510,3.10965
10520,3.09899
10530,3.08266
10540,3.05429
10550,3.03477
10560,3.00384
10570,2.97436
10580,2.96691
10590,2.95924
10600,2.94996
10610,2.94762
10620,2.93346
10630,2.911
10640,2.89334
10650,2.88051
10660,2.87955
10670,2.88434
10680,2.89923
10690,2.90103
10700,2.90433
10710,2.88421
10720,2.9231
10730,2.939
10740,2.96244
10750,2.97828
10760,2.97045
10770,2.99131
10780,3.02273
10790,3.04337
10800,3.08254
10810,3.08645
10820,3.12306
10830,3.13222
10840,3.15326
10850,3.15818
10860,3.17152
10870,3.18369
10880,3.20495
10890,3.21365
10900,3.21542
10910,3.22129
10920,3.26671
10930,3.28834
10940,3.30678
10950,3.31372
10960,3.31728
10970,3.30618
10980,3.29039
10990,3.28304
11000,3.27435
11010,3.26622
11020,3.25403
11030,3.24391
11040,3.23152
11050,3.20606
11060,3.23491
11070,3.25372
11080,3.24866
11090,3.24482
11100,3.24431
11110,3.22558
11120,3.21016
11130,3.19601
11140,3.18087
11150,3.14327
11160,3.10829
11170,3.08621
11180,3.06503
11190,3.05864
11200,3.0358
11210,3.017
11220,2.98711
11230,2.98663
11240,2.98798
11250,2.98715
11260,2.9942
11270,2.99347
11280,2.98503
11290,2.97786
11300,2.97243
11310,2.95744
11320,2.95542
11330,2.94166
11340,2.93705
11350,2.94084
11360,2.94228
11370,2.93738
11380,2.93825
11390,2.93352
11400,2.94206
11410,2.93936
11420,2.96008
11430,2.99121
11440,3.02511
11450,3.05151
11460,3.07657
11470,3.09213
11480,3.09921
11490,3.10714
11500,3.11442
11510,3.11418
11520,3.11548
11530,3.1147
11540,3.1153
11550,3.12352
11560,3.12919
11570,3.12516
11580,3.12879
11590,3.131
11600,3.13661
11610,3.14585
11620,3.16943
11630,3.16739
11640,3.1792
11650,3.1976
11660,3.20188
11670,3.21267
11680,3.21871
11690,3.22099
11700,3.22221
11710,3.22327
11720,3.23101
11730,3.23644
11740,3.24468
11750,3.24487
11760,3.25376
11770,3.25402
11780,3.25874
11790,3.26103
11800,3.26728
11810,3.27465
11820,3.28034
11830,3.29712
11840,3.32526
11850,3.33026
11860,3.33367
11870,3.34188
11880,3.33966
11890,3.33854
11900,3.33985
11910,3.3444
11920,3.33495
11930,3.33686
11940,3.32702
11950,3.31905
11960,3.31008
11970,3.30467
11980,3.28233
11990,3.2713
12000,3.25176
12010,3.234
12020,3.21219
12030,3.20086
12040,3.19322
12050,3.18845
12060,3.19075
12070,3.19633
12080,3.19793
12090,3.19446
12100,3.19378
12110,3.19353
12120,3.19562
12130,3.19821
12140,3.19367
12150,3.18612
12160,3.177
12170,3.15181
12180,3.12734
12190,3.10603
12200,3.06541
12210,3.03389
12220,3.00968
12230,2.97915
12240,2.96028
12250,2.94849
12260,2.95922
12270,2.9412
12280,2.98426
12290,2.99056
12300,2.98603
12310,2.99518
12320,3.00068
12330,3.00418
12340,3.00539
12350,3.02447
12360,3.02924
12370,3.05035
12380,3.06578
12390,3.06808
12400,3.08052
12410,3.07727
12420,3.07486
12430,3.09164
12440,3.09819
12450,3.11705
12460,3.12405
12470,3.13334
12480,3.13377
12490,3.16676
12500,3.18811
12510,3.20215
12520,3.19873
12530,3.19895
12540,3.201
12550,3.18535
12560,3.16742
12570,3.14103
12580,3.1069
12590,3.08499
12600,3.06232
12610,3.06145
12620,3.06131
12630,3.05509
12640,3.05318
12650,3.04859
12660,3.04809
12670,3.05153
12680,3.05413
12690,3.05256
12700,3.052
12710,3.06192
12720,3.09141
12730,3.082
12740,3.06835
12750,3.04719
12760,3.03145
12770,3.03961
12780,3.04941
12790,3.0612
12800,3.07613
12810,3.07474
12820,3.06107
12830,3.04096
12840,3.01852
12850,2.99168
12860,2.98011
12870,2.97767
12880,2.99106
12890,3.00384
12900,3.01096
12910,3.01736
12920,3.02193
12930,3.02327
12940,3.09746
12950,3.12385
12960,3.13981
12970,3.15301
12980,3.15189
12990,3.13262
13000,3.11705
13010,3.10025
13020,3.0781
13030,3.05407
13040,3.04146
13050,3.00513
13060,3.02623
13070,3.0297
13080,3.03333
13090,3.01947
13100,3.0164
13110,3.00989
13120,2.9998
13130,2.99005
13140,2.96227
13150,2.93842
13160,2.91388
13170,2.88086
13180,2.86043
13190,2.83361
13200,2.81507
13210,2.78581
13220,2.7505
13230,2.7026
13240,2.69704
13250,2.68572
13260,2.68861
13270,2.69312
13280,2.70287
13290,2.7238
13300,2.73757
13310,2.74595
13320,2.75189
13330,2.76997
13340,2.78918
13350,2.7998
13360,2.80942
13370,2.80952
13380,2.82865
13390,2.84691
13400,2.86093
13410,2.87936
13420,2.89957
13430,2.91565
13440,2.93816
13450,2.9507
13460,2.96157
13470,2.96911
13480,2.99443
13490,2.99719
13500,3.00026
13510,3.00344
13520,3.01206
13530,3.00987
13540,3.01654
13550,3.00593
13560,3.01519
13570,3.01903
13580,3.00778
13590,3.02579
13600,3.03327
13610,3.04469
13620,3.05393
13630,3.05939
13640,3.06111
13650,3.08228
13660,3.09549
13670,3.08721
13680,3.08171
13690,3.08074
13700,3.06455
13710,3.0566
13720,3.05342
13730,3.04073
13740,3.04163
13750,3.02749
13760,3.03699
13770,3.06082
13780,3.06864
13790,3.09321
13800,3.12742
13810,3.14129
13820,3.15045
13830,3.15526
13840,3.16187
13850,3.18197
13860,3.18536
13870,3.19179
13880,3.20315
13890,3.20531
13900,3.20516
13910,3.20844
13920,3.21272
13930,3.21787
13940,3.22233
13950,3.24933
13960,3.26968
13970,3.28216
13980,3.29453
13990,3.30509
14000,3.31332
14010,3.31739
14020,3.32349
14030,3.31531
14040,3.30902
14050,3.31489
14060,3.30909
14070,3.30024
14080,3.28876
14090,3.27924
14100,3.2664
14110,3.25166
14120,3.2234
14130,3.21005
14140,3.19515
14150,3.18401
14160,3.18723
14170,3.18374
14180,3.17192
14190,3.16006
14200,3.15718
14210,3.13906
14220,3.139
14230,3.13586
14240,3.13389
14250,3.13824
14260,3.15412
14270,3.15341
14280,3.16089
14290,3.16058
14300,3.13916
14310,3.14634
14320,3.14318
14330,3.1322
14340,3.13057
14350,3.13516
14360,3.13627
14370,3.1383
14380,3.13444
14390,3.14105
14400,3.15636
14410,3.1682
14420,3.18565
14430,3.21152
14440,3.21305
14450,3.21738
14460,3.20038
14470,3.1754
14480,3.16047
14490,3.15453
14500,3.16408
14510,3.15221
14520,3.14319
14530,3.12567
14540,3.12039
14550,3.12411
14560,3.11927
14570,3.11213
14580,3.11
14590,3.10218
14600,3.09315
14610,3.08934
14620,3.07319
14630,3.04916
14640,3.02858
14650,3.01952
14660,3.02487
14670,3.03095
14680,3.05468
14690,3.07897
14700,3.09698
14710,3.10115
14720,3.09685
14730,3.09759
14740,3.09952
14750,3.0974
14760,3.08288
14770,3.06604
14780,3.04796
14790,3.03258
14800,3.00806
14810,2.99603
14820,2.99007
14830,2.9809
14840,2.96323
14850,2.96608
14860,2.96846
14870,2.97752
14880,2.98365
14890,2.99882
14900,3.01095
14910,3.02056
14920,3.01695
14930,2.9978
14940,3.00368
14950,3.00754
14960,2.99184
14970,2.9776
14980,2.96703
14990,2.95674
