Time,X,Y,Z
7060,10.0915,-6.21179,-1.89059
7070,10.0835,-6.24436,-1.82514
7080,10.0777,-6.2763,-1.74571
7090,10.0738,-6.30764,-1.65301
7100,10.0712,-6.33842,-1.54779
7110,10.0694,-6.36868,-1.43076
7120,10.0679,-6.39845,-1.30268
7130,10.0662,-6.42775,-1.16428
7140,10.0638,-6.45662,-1.01631
7150,10.0601,-6.48507,-0.859539
7160,10.0547,-6.51311,-0.694738
7170,10.0472,-6.54076,-0.522695
7180,10.0371,-6.56803,-0.344213
7190,10.024,-6.59493,-0.160101
7200,10.0078,-6.62146,0.0288219
7210,9.98799,-6.64763,0.22172
7220,9.96447,-6.67344,0.417758
7230,9.93706,-6.6989,0.616098
7240,9.90566,-6.724,0.815892
7250,9.87023,-6.74876,1.0163
7260,9.83079,-6.77317,1.21648
7270,9.78742,-6.79724,1.41561
7280,9.74028,-6.82097,1.61286
7290,9.68957,-6.84438,1.80742
7300,9.63555,-6.86747,1.99852
7310,9.57855,-6.89025,2.18536
7320,9.51894,-6.91275,2.36721
7330,9.45714,-6.93499,2.54333
7340,9.39363,-6.95697,2.71301
7350,9.3289,-6.97873,2.87557
7360,9.26352,-7.0003,3.03035
7370,9.19805,-7.0217,3.17672
7380,9.13309,-7.04298,3.31407
7390,9.06926,-7.06418,3.4418
7400,9.00718,-7.08532,3.55934
7410,8.94749,-7.10647,3.66613
7420,8.89082,-7.12766,3.76162
7430,8.83778,-7.14895,3.84528
7440,8.78897,-7.17039,3.91657
7450,8.74497,-7.19203,3.97495
7460,8.70631,-7.21393,4.01987
7470,8.6735,-7.23613,4.05078
7480,8.64696,-7.2587,4.0671
7490,8.62708,-7.28169,4.06822
7500,8.61417,-7.30514,4.05352
7510,8.60687,-7.32981,4.0244
7520,8.60349,-7.35635,3.98298
7530,8.60375,-7.38463,3.92972
7540,8.60732,-7.41454,3.86504
7550,8.61384,-7.44598,3.78934
7560,8.62293,-7.47881,3.70303
7570,8.63416,-7.51294,3.60652
7580,8.64711,-7.54824,3.5002
7590,8.66135,-7.58461,3.38448
7600,8.67641,-7.62193,3.25977
7610,8.69186,-7.66008,3.12646
7620,8.70724,-7.69895,2.985
7630,8.72211,-7.73841,2.8358
7640,8.73605,-7.77835,2.67931
7650,8.74865,-7.81864,2.51598
7660,8.7595,-7.85914,2.34628
7670,8.76825,-7.89975,2.17068
7680,8.77454,-7.94031,1.98968
7690,8.77808,-7.98071,1.80378
7700,8.77858,-8.0208,1.61349
7710,8.77579,-8.06046,1.41934
7720,8.76952,-8.09954,1.22186
7730,8.7596,-8.13792,1.02159
7740,8.74592,-8.17545,0.819075
7750,8.72839,-8.21202,0.614862
7760,8.70698,-8.24747,0.409499
7770,8.68171,-8.28169,0.203534
7780,8.65264,-8.31455,-0.00249076
7790,8.61988,-8.34592,-0.208035
7800,8.58357,-8.37568,-0.412573
7810,8.54392,-8.40372,-0.615585
7820,8.50116,-8.42992,-0.816566
7830,8.45557,-8.45418,-1.01502
7840,8.40748,-8.47638,-1.21048
7850,8.35725,-8.49643,-1.40248
7860,8.30528,-8.51424,-1.59059
7870,8.252,-8.52972,-1.77438
7880,8.19786,-8.54278,-1.95346
7890,8.14336,-8.55335,-2.12744
7900,8.08901,-8.56134,-2.29597
7910,8.03535,-8.56668,-2.45869
7920,7.98292,-8.56932,-2.6153
7930,7.93231,-8.56917,-2.76547
7940,7.88408,-8.56618,-2.90892
7950,7.83882,-8.5603,-3.04535
7960,7.79713,-8.55145,-3.1745
7970,7.75959,-8.53958,-3.2961
7980,7.72679,-8.52464,-3.40987
7990,7.69931,-8.50656,-3.51555
8000,7.67771,-8.48528,-3.61286
8010,7.66156,-8.45954,-3.70629
8020,7.64993,-8.42823,-3.80046
8030,7.6426,-8.39153,-3.89524
8040,7.63936,-8.34962,-3.99048
8050,7.64002,-8.30268,-4.08603
8060,7.64437,-8.25086,-4.18174
8070,7.65219,-8.19435,-4.27744
8080,7.6633,-8.13332,-4.37297
8090,7.67749,-8.06794,-4.46816
8100,7.69457,-7.99838,-4.56283
8110,7.71435,-7.92483,-4.6568
8120,7.73664,-7.84748,-4.74989
8130,7.76127,-7.7665,-4.84191
8140,7.78807,-7.6821,-4.93267
8150,7.81686,-7.59449,-5.02199
8160,7.8475,-7.50386,-5.10968
8170,7.87983,-7.41043,-5.19555
8180,7.91372,-7.31443,-5.27941
8190,7.94903,-7.21609,-5.36106
8200,7.98563,-7.11565,-5.44034
8210,8.02341,-7.01335,-5.51704
8220,8.06227,-6.90945,-5.591
8230,8.10211,-6.80421,-5.66204
8240,8.14283,-6.6979,-5.72997
8250,8.18435,-6.5908,-5.79463
8260,8.22661,-6.4832,-5.85585
8270,8.26954,-6.37538,-5.91348
8280,8.31308,-6.26765,-5.96735
8290,8.35718,-6.16032,-6.01731
8300,8.4018,-6.05369,-6.06321
8310,8.44691,-5.94809,-6.10491
8320,8.49246,-5.84384,-6.14228
8330,8.53844,-5.74128,-6.17517
8340,8.58483,-5.64073,-6.20347
8350,8.63159,-5.54253,-6.22704
8360,8.67872,-5.44703,-6.24577
8370,8.7262,-5.35459,-6.25954
8380,8.77401,-5.26553,-6.26825
8390,8.82213,-5.18023,-6.27178
8400,8.87054,-5.09904,-6.27004
8410,8.91921,-5.02231,-6.26291
8420,8.96812,-4.95041,-6.2503
8430,9.01723,-4.88369,-6.23211
8440,9.06648,-4.82252,-6.20824
8450,9.11582,-4.76726,-6.17861
8460,9.16516,-4.71827,-6.1431
8470,9.21444,-4.67591,-6.10163
8480,9.26354,-4.64054,-6.05411
8490,9.31234,-4.61252,-6.00042
8500,9.36069,-4.5922,-5.94047
8510,9.4113,-4.57929,-5.87005
8520,9.4666,-4.57315,-5.78531
8530,9.52593,-4.57363,-5.6867
8540,9.58862,-4.58055,-5.57467
8550,9.65393,-4.59374,-5.4497
8560,9.72113,-4.61301,-5.31223
8570,9.78945,-4.63818,-5.16275
8580,9.85813,-4.66903,-5.00175
8590,9.92638,-4.70537,-4.82975
8600,9.99346,-4.74695,-4.64728
8610,10.0586,-4.79356,-4.45493
8620,10.1211,-4.84492,-4.25329
8630,10.1802,-4.90079,-4.04298
8640,10.2353,-4.9609,-3.82466
8650,10.2858,-5.02494,-3.59903
8660,10.331,-5.09262,-3.3668
8670,10.3705,-5.16364,-3.12871
8680,10.4039,-5.23767,-2.88555
8690,10.4306,-5.31438,-2.63811
8700,10.4505,-5.39344,-2.38721
8710,10.4631,-5.47451,-2.13367
8720,10.4685,-5.55723,-1.87833
8730,10.4664,-5.64126,-1.62207
8740,10.4568,-5.72624,-1.36572
8750,10.4398,-5.81183,-1.11014
8760,10.4156,-5.89768,-0.856186
8770,10.3843,-5.98344,-0.604692
8780,10.3461,-6.06879,-0.35648
8790,10.3016,-6.15339,-0.112358
8800,10.2511,-6.23693,0.126893
8810,10.195,-6.3191,0.360516
8820,10.1341,-6.3996,0.587783
8830,10.0688,-6.47816,0.807997
8840,9.99986,-6.5545,1.02049
8850,9.92799,-6.62837,1.22464
8860,9.85395,-6.69954,1.41984
8870,9.77853,-6.76777,1.60553
8880,9.70255,-6.83285,1.78117
8890,9.62687,-6.8946,1.94627
8900,9.55232,-6.95281,2.10035
8910,9.47979,-7.00733,2.24297
8920,9.41014,-7.05797,2.37368
8930,9.34422,-7.10458,2.49208
8940,9.28288,-7.14701,2.59777
8950,9.22694,-7.18511,2.69033
8960,9.17718,-7.21872,2.76939
8970,9.13436,-7.24769,2.83451
8980,9.09919,-7.27187,2.88527
8990,9.0723,-7.29107,2.92124
9000,9.05429,-7.30514,2.94192
9010,9.04503,-7.31502,2.94583
9020,9.04386,-7.32189,2.93232
9030,9.05039,-7.32586,2.9021
9040,9.06415,-7.32703,2.85585
9050,9.08459,-7.32548,2.79421
9060,9.1111,-7.3213,2.71778
9070,9.14303,-7.31456,2.62719
9080,9.17968,-7.30534,2.523
9090,9.22031,-7.29369,2.40582
9100,9.26417,-7.2797,2.27622
9110,9.3105,-7.26342,2.13481
9120,9.35853,-7.24492,1.9822
9130,9.4075,-7.22428,1.819
9140,9.45667,-7.20156,1.64588
9150,9.50532,-7.17684,1.4635
9160,9.55275,-7.15021,1.27257
9170,9.59831,-7.12175,1.0738
9180,9.64139,-7.09156,0.867962
9190,9.68143,-7.05973,0.655823
9200,9.71792,-7.02638,0.438196
9210,9.75042,-6.99162,0.215908
9220,9.77855,-6.95556,-0.0101879
9230,9.80202,-6.91833,-0.239221
9240,9.82057,-6.88006,-0.470303
9250,9.83406,-6.84089,-0.702541
9260,9.84239,-6.80096,-0.93503
9270,9.84557,-6.76042,-1.16686
9280,9.84366,-6.7194,-1.39713
9290,9.83682,-6.67807,-1.62493
9300,9.82526,-6.63658,-1.84937
9310,9.80927,-6.59507,-2.06958
9320,9.78923,-6.55371,-2.28469
9330,9.76555,-6.51265,-2.49387
9340,9.73873,-6.47204,-2.69628
9350,9.70929,-6.43203,-2.89113
9360,9.67784,-6.39277,-3.07765
9370,9.64499,-6.35441,-3.25508
9380,9.61142,-6.31709,-3.4227
9390,9.57782,-6.28096,-3.57981
9400,9.54488,-6.24615,-3.72571
9410,9.51333,-6.2128,-3.85975
9420,9.48389,-6.18105,-3.98127
9430,9.45727,-6.15102,-4.08962
9440,9.43416,-6.12284,-4.18418
9450,9.41524,-6.09665,-4.26428
9460,9.40112,-6.07257,-4.32929
9470,9.39238,-6.05074,-4.37855
9480,9.38954,-6.03128,-4.41137
9490,9.39304,-6.01432,-4.42704
9500,9.40324,-6,-4.42483
9510,9.42067,-5.98781,-4.40422
9520,9.4454,-5.97708,-4.36567
9530,9.47689,-5.96776,-4.30981
9540,9.51455,-5.95978,-4.23726
9550,9.5577,-5.9531,-4.14861
9560,9.60563,-5.94764,-4.04442
9570,9.65758,-5.94336,-3.92527
9580,9.71272,-5.94019,-3.79174
9590,9.77024,-5.93808,-3.6444
9600,9.8293,-5.93697,-3.48386
9610,9.88906,-5.9368,-3.31074
9620,9.94867,-5.93752,-3.12567
9630,10.0073,-5.93907,-2.92933
9640,10.0642,-5.94139,-2.72242
9650,10.1186,-5.94441,-2.50567
9660,10.1697,-5.94809,-2.27987
9670,10.2169,-5.95236,-2.04581
9680,10.2595,-5.95715,-1.80433
9690,10.297,-5.9624,-1.55631
9700,10.3289,-5.96806,-1.30265
9710,10.3547,-5.97404,-1.04428
9720,10.3742,-5.98029,-0.782132
9730,10.3871,-5.98674,-0.517194
9740,10.3931,-5.99333,-0.250441
9750,10.3923,-5.99998,0.017138
9760,10.3846,-6.00662,0.284551
9770,10.3701,-6.0132,0.550807
9780,10.3489,-6.01964,0.814926
9790,10.3214,-6.02587,1.07594
9800,10.2879,-6.03184,1.3329
9810,10.2488,-6.03747,1.58489
9820,10.2046,-6.0427,1.831
9830,10.1559,-6.04746,2.07036
9840,10.1033,-6.05171,2.30215
9850,10.0476,-6.05536,2.52557
9860,9.98946,-6.05837,2.73985
9870,9.92973,-6.06068,2.94427
9880,9.86923,-6.06221,3.13814
9890,9.80883,-6.06293,3.32081
9900,9.74942,-6.06277,3.49165
9910,9.69191,-6.06167,3.65007
9920,9.63721,-6.05957,3.7955
9930,9.58621,-6.05643,3.92737
9940,9.53981,-6.05218,4.04515
9950,9.49886,-6.04676,4.14829
9960,9.46421,-6.04011,4.23625
9970,9.43662,-6.03218,4.30848
9980,9.41684,-6.02289,4.3644
9990,9.40552,-6.01219,4.40339
10000,9.40324,-6,4.42483
10010,9.41042,-5.98567,4.42898
10020,9.42684,-5.96867,4.41697
10030,9.45204,-5.94912,4.3894
10040,9.48549,-5.92713,4.34679
10050,9.52657,-5.90283,4.28966
10060,9.57463,-5.8763,4.21848
10070,9.62897,-5.84768,4.13371
10080,9.68886,-5.81706,4.03582
10090,9.75352,-5.78457,3.92526
10100,9.82218,-5.7503,3.80247
10110,9.89404,-5.71439,3.66793
10120,9.9683,-5.67695,3.52211
10130,10.0442,-5.63811,3.3655
10140,10.1208,-5.598,3.19864
10150,10.1975,-5.55675,3.02206
10160,10.2735,-5.5145,2.83634
10170,10.3481,-5.47141,2.64209
10180,10.4205,-5.42761,2.43994
10190,10.4902,-5.38326,2.23057
10200,10.5566,-5.33853,2.01468
10210,10.619,-5.29356,1.793
10220,10.6771,-5.24854,1.56629
10230,10.7303,-5.20362,1.33535
10240,10.7784,-5.15897,1.10099
10250,10.8209,-5.11477,0.864047
10260,10.8578,-5.07118,0.625375
10270,10.8888,-5.02837,0.385838
10280,10.9139,-4.98652,0.146319
10290,10.933,-4.94578,-0.0922959
10300,10.9462,-4.90631,-0.329122
10310,10.9537,-4.86828,-0.563273
10320,10.9555,-4.83184,-0.793868
10330,10.952,-4.79714,-1.02004
10340,10.9436,-4.76432,-1.24092
10350,10.9305,-4.73352,-1.45567
10360,10.9132,-4.70488,-1.66348
10370,10.8921,-4.67852,-1.86351
10380,10.8679,-4.65456,-2.055
10390,10.8411,-4.63311,-2.23718
10400,10.8122,-4.61429,-2.4093
10410,10.7819,-4.59821,-2.57064
10420,10.7507,-4.58496,-2.72049
10430,10.7193,-4.57464,-2.85818
10440,10.6884,-4.56735,-2.98302
10450,10.6584,-4.56316,-3.09437
10460,10.6302,-4.56219,-3.19156
10470,10.6041,-4.56452,-3.27396
10480,10.5807,-4.57023,-3.34093
10490,10.5605,-4.57943,-3.3918
10500,10.5439,-4.5922,-3.42593
10510,10.5307,-4.60929,-3.44366
10520,10.5202,-4.63125,-3.4462
10530,10.5124,-4.65784,-3.4342
10540,10.507,-4.68887,-3.4083
10550,10.5039,-4.72412,-3.36914
10560,10.5026,-4.7634,-3.31732
10570,10.503,-4.8065,-3.25348
10580,10.5045,-4.85322,-3.17821
10590,10.5069,-4.90336,-3.09214
10600,10.5098,-4.95672,-2.99588
10610,10.5127,-5.0131,-2.89004
10620,10.5152,-5.07229,-2.77525
10630,10.517,-5.13408,-2.65213
10640,10.5177,-5.19826,-2.52133
10650,10.5168,-5.26462,-2.38348
10660,10.5141,-5.33294,-2.23924
10670,10.5092,-5.403,-2.08928
10680,10.5018,-5.47457,-1.93424
10690,10.4917,-5.54744,-1.77482
10700,10.4787,-5.62136,-1.61169
10710,10.4625,-5.69613,-1.44553
10720,10.4431,-5.7715,-1.27705
10730,10.4204,-5.84724,-1.10693
10740,10.3943,-5.92314,-0.935858
10750,10.3648,-5.99895,-0.764531
10760,10.3319,-6.07446,-0.593637
10770,10.2959,-6.14945,-0.423851
10780,10.2567,-6.22369,-0.255851
10790,10.2147,-6.29697,-0.0902975
10800,10.17,-6.3691,0.0721555
10810,10.123,-6.43986,0.230866
10820,10.0739,-6.50906,0.385208
10830,10.0232,-6.57652,0.534573
10840,9.9711,-6.64206,0.678363
10850,9.91819,-6.70549,0.815996
10860,9.86487,-6.76666,0.946908
10870,9.81161,-6.82541,1.07055
10880,9.75891,-6.88158,1.18638
10890,9.70727,-6.93503,1.29389
10900,9.65722,-6.98562,1.39256
10910,9.60926,-7.03322,1.48189
10920,9.56392,-7.07768,1.56138
10930,9.5217,-7.11889,1.63055
10940,9.4831,-7.15671,1.68891
10950,9.44858,-7.19102,1.73596
10960,9.4186,-7.22168,1.77122
10970,9.39357,-7.24857,1.79417
10980,9.37386,-7.27154,1.80429
10990,9.35979,-7.29044,1.80106
11000,9.35161,-7.30514,1.78392
11010,9.34914,-7.31579,1.75295
11020,9.3518,-7.3228,1.70896
11030,9.35922,-7.32628,1.65244
11040,9.37101,-7.32636,1.58387
11050,9.3867,-7.32317,1.5037
11060,9.40582,-7.31681,1.41238
11070,9.42788,-7.3074,1.31037
11080,9.45234,-7.29505,1.19812
11090,9.47868,-7.27988,1.07608
11100,9.50637,-7.26199,0.944705
11110,9.53486,-7.2415,0.804467
11120,9.56363,-7.21851,0.655842
11130,9.59214,-7.19315,0.499323
11140,9.6199,-7.16554,0.335412
11150,9.64641,-7.13581,0.164627
11160,9.6712,-7.10407,-0.0124955
11170,9.69383,-7.07047,-0.195407
11180,9.71389,-7.03515,-0.383541
11190,9.731,-6.99824,-0.576316
11200,9.74484,-6.95991,-0.773144
11210,9.7551,-6.9203,-0.973411
11220,9.76152,-6.87958,-1.1765
11230,9.7639,-6.8379,-1.38179
11240,9.76208,-6.79545,-1.58865
11250,9.75593,-6.75238,-1.79642
11260,9.74541,-6.70888,-2.00448
11270,9.73048,-6.66514,-2.21218
11280,9.71119,-6.62131,-2.41888
11290,9.68762,-6.5776,-2.62395
11300,9.65991,-6.53419,-2.82675
11310,9.62823,-6.49125,-3.02668
11320,9.59282,-6.44899,-3.22312
11330,9.55393,-6.40756,-3.41548
11340,9.51189,-6.36717,-3.60319
11350,9.46705,-6.32799,-3.78568
11360,9.4198,-6.29021,-3.96241
11370,9.37055,-6.25399,-4.13285
11380,9.31976,-6.2195,-4.2965
11390,9.26789,-6.18693,-4.45287
11400,9.21546,-6.15643,-4.60149
11410,9.16295,-6.12817,-4.74191
11420,9.11092,-6.10232,-4.8737
11430,9.05988,-6.07901,-4.99642
11440,9.01037,-6.05841,-5.10969
11450,8.96292,-6.04068,-5.21308
11460,8.91807,-6.02595,-5.30622
11470,8.87632,-6.01438,-5.38872
11480,8.83816,-6.0061,-5.46019
11490,8.80408,-6.00126,-5.52024
11500,8.77451,-6,-5.56847
11510,8.7484,-6.00145,-5.60786
11520,8.72443,-6.00462,-5.64171
11530,8.70263,-6.00945,-5.67017
11540,8.68299,-6.0159,-5.69338
11550,8.66553,-6.02393,-5.71147
11560,8.65022,-6.03349,-5.72456
11570,8.63706,-6.04453,-5.73279
11580,8.626,-6.05701,-5.73627
11590,8.61702,-6.07087,-5.73511
11600,8.61007,-6.08608,-5.72943
11610,8.60509,-6.10258,-5.71935
11620,8.60204,-6.12032,-5.70496
11630,8.60085,-6.13927,-5.68637
11640,8.60144,-6.15937,-5.66368
11650,8.60376,-6.18058,-5.637
11660,8.60771,-6.20284,-5.60642
11670,8.61322,-6.22613,-5.57204
11680,8.62021,-6.25039,-5.53396
11690,8.62858,-6.27557,-5.49225
11700,8.63824,-6.30164,-5.44703
11710,8.6491,-6.32855,-5.39839
11720,8.66106,-6.35625,-5.34641
11730,8.67403,-6.38471,-5.29119
11740,8.6879,-6.41388,-5.23282
11750,8.70259,-6.44373,-5.1714
11760,8.71797,-6.47421,-5.10702
11770,8.73396,-6.50528,-5.03976
11780,8.75046,-6.5369,-4.96974
11790,8.76735,-6.56905,-4.89705
11800,8.78456,-6.60167,-4.82178
11810,8.80196,-6.63474,-4.74403
11820,8.81947,-6.66821,-4.6639
11830,8.83698,-6.70206,-4.58151
11840,8.85441,-6.73624,-4.49694
11850,8.87166,-6.77073,-4.41031
11860,8.88863,-6.8055,-4.32173
11870,8.90525,-6.84051,-4.23131
11880,8.92142,-6.87573,-4.13915
11890,8.93707,-6.91113,-4.04538
11900,8.9521,-6.94669,-3.95011
11910,8.96646,-6.98237,-3.85346
11920,8.98005,-7.01816,-3.75554
11930,8.99283,-7.05402,-3.65649
11940,9.00471,-7.08992,-3.55642
11950,9.01565,-7.12586,-3.45546
11960,9.02558,-7.16179,-3.35375
11970,9.03445,-7.19771,-3.2514
11980,9.04222,-7.23359,-3.14856
11990,9.04885,-7.2694,-3.04535
12000,9.05429,-7.30514,-2.94192
12010,9.05863,-7.34221,-2.83429
12020,9.06177,-7.38195,-2.71867
12030,9.06335,-7.42422,-2.59548
12040,9.06305,-7.4689,-2.4651
12050,9.06051,-7.51584,-2.32796
12060,9.0554,-7.5649,-2.18448
12070,9.04742,-7.61594,-2.0351
12080,9.03626,-7.66881,-1.88027
12090,9.02163,-7.72336,-1.72043
12100,9.00328,-7.77944,-1.55605
12110,8.98096,-7.83689,-1.38761
12120,8.95447,-7.89556,-1.21558
12130,8.92363,-7.95527,-1.04046
12140,8.88828,-8.01587,-0.86273
12150,8.84831,-8.07719,-0.682884
12160,8.80366,-8.13906,-0.50142
12170,8.75426,-8.2013,-0.31883
12180,8.70011,-8.26376,-0.135605
12190,8.64125,-8.32625,0.0477695
12200,8.57776,-8.38861,0.230812
12210,8.50973,-8.45067,0.413056
12220,8.43733,-8.51226,0.594044
12230,8.36073,-8.57322,0.77333
12240,8.28018,-8.63338,0.950485
12250,8.19591,-8.6926,1.1251
12260,8.10824,-8.75071,1.29678
12270,8.01749,-8.80756,1.46516
12280,7.92403,-8.86303,1.62989
12290,7.82825,-8.91696,1.79064
12300,7.73056,-8.96924,1.94711
12310,7.63142,-9.01973,2.09903
12320,7.5313,-9.06832,2.24614
12330,7.43068,-9.1149,2.38822
12340,7.33008,-9.15937,2.52507
12350,7.23001,-9.20163,2.65652
12360,7.13101,-9.24159,2.7824
12370,7.03364,-9.27917,2.90259
12380,6.93844,-9.31428,3.01699
12390,6.84597,-9.34687,3.12549
12400,6.75681,-9.37685,3.22802
12410,6.67151,-9.40417,3.32453
12420,6.59064,-9.42876,3.41495
12430,6.51475,-9.45057,3.49926
12440,6.44439,-9.46953,3.5774
12450,6.38011,-9.4856,3.64934
12460,6.32243,-9.4987,3.71504
12470,6.27188,-9.50878,3.77446
12480,6.22896,-9.51578,3.82752
12490,6.19416,-9.51962,3.87417
12500,6.16793,-9.52024,3.91429
12510,6.15006,-9.51718,3.94969
12520,6.13989,-9.51016,3.98228
12530,6.13721,-9.49934,4.01212
12540,6.1418,-9.48487,4.03925
12550,6.15343,-9.46688,4.06368
12560,6.17185,-9.44551,4.08542
12570,6.19682,-9.42088,4.10445
12580,6.22807,-9.39311,4.12075
12590,6.26534,-9.36233,4.13429
12600,6.30836,-9.32864,4.14501
12610,6.35684,-9.29217,4.15287
12620,6.4105,-9.25301,4.1578
12630,6.46906,-9.21129,4.15973
12640,6.53221,-9.16713,4.1586
12650,6.59967,-9.12063,4.15432
12660,6.67113,-9.07193,4.14684
12670,6.74628,-9.02113,4.13605
12680,6.82483,-8.96837,4.12191
12690,6.90645,-8.91378,4.10432
12700,6.99085,-8.85751,4.08321
12710,7.07771,-8.79968,4.05853
12720,7.16672,-8.74045,4.03021
12730,7.25757,-8.67999,3.99818
12740,7.34995,-8.61844,3.96241
12750,7.44355,-8.55598,3.92285
12760,7.53807,-8.49278,3.87946
12770,7.63319,-8.42903,3.83222
12780,7.72862,-8.36491,3.78111
12790,7.82405,-8.30062,3.72614
12800,7.91919,-8.23635,3.66729
12810,8.01374,-8.17233,3.60459
12820,8.10743,-8.10875,3.53806
12830,8.19996,-8.04584,3.46773
12840,8.29106,-7.98382,3.39367
12850,8.38045,-7.92292,3.31593
12860,8.46788,-7.86337,3.23457
12870,8.55307,-7.8054,3.14969
12880,8.63579,-7.74926,3.06138
12890,8.71578,-7.69518,2.96976
12900,8.7928,-7.6434,2.87492
12910,8.86661,-7.59417,2.77701
12920,8.937,-7.54773,2.67617
12930,9.00374,-7.50431,2.57255
12940,9.06662,-7.46417,2.4663
12950,9.12543,-7.42754,2.3576
12960,9.17997,-7.39465,2.24663
12970,9.23004,-7.36574,2.13358
12980,9.27547,-7.34104,2.01864
12990,9.31605,-7.32076,1.90201
13000,9.35161,-7.30514,1.78392
13010,9.38309,-7.29401,1.65982
13020,9.41128,-7.28704,1.52539
13030,9.4358,-7.28411,1.38112
13040,9.45623,-7.28511,1.22753
13050,9.4722,-7.28991,1.06516
13060,9.48332,-7.29839,0.894563
13070,9.48921,-7.3104,0.716327
13080,9.48951,-7.32579,0.53104
13090,9.48392,-7.3444,0.339319
13100,9.47211,-7.36607,0.141791
13110,9.45384,-7.39062,-0.0609
13120,9.42886,-7.41787,-0.2681
13130,9.39698,-7.44763,-0.47914
13140,9.35807,-7.47969,-0.693351
13150,9.31201,-7.51387,-0.910056
13160,9.25876,-7.54995,-1.12858
13170,9.19831,-7.58771,-1.34824
13180,9.13072,-7.62694,-1.56837
13190,9.05608,-7.66742,-1.78832
13200,8.97456,-7.70892,-2.00743
13210,8.88636,-7.75124,-2.22508
13220,8.79174,-7.79413,-2.44065
13230,8.69103,-7.83739,-2.65356
13240,8.58457,-7.88079,-2.86325
13250,8.4728,-7.92412,-3.0692
13260,8.35617,-7.96717,-3.27089
13270,8.23518,-8.00972,-3.46788
13280,8.11038,-8.05159,-3.65973
13290,7.98236,-8.09258,-3.84607
13300,7.85173,-8.13249,-4.02653
13310,7.71915,-8.17115,-4.20082
13320,7.58531,-8.2084,-4.36867
13330,7.45089,-8.24407,-4.52986
13340,7.31664,-8.27799,-4.6842
13350,7.18328,-8.31004,-4.83154
13360,7.05159,-8.34006,-4.97177
13370,6.92231,-8.36794,-5.10482
13380,6.79624,-8.39355,-5.23064
13390,6.67413,-8.41676,-5.34922
13400,6.55676,-8.43749,-5.46056
13410,6.44491,-8.4556,-5.56469
13420,6.33935,-8.47102,-5.66167
13430,6.24081,-8.48364,-5.75153
13440,6.15006,-8.49336,-5.83434
13450,6.06782,-8.50009,-5.91016
13460,5.99481,-8.50373,-5.97904
13470,5.93171,-8.50417,-6.04101
13480,5.87921,-8.50132,-6.0961
13490,5.83796,-8.49507,-6.14427
13500,5.80857,-8.48528,-6.1855
13510,5.79052,-8.47155,-6.22115
13520,5.78266,-8.45365,-6.25274
13530,5.78469,-8.43174,-6.28037
13540,5.7963,-8.406,-6.30414
13550,5.81715,-8.37655,-6.32409
13560,5.8469,-8.34357,-6.34024
13570,5.88518,-8.30718,-6.3526
13580,5.93161,-8.26752,-6.36113
13590,5.98583,-8.22474,-6.36581
13600,6.04743,-8.17895,-6.36658
13610,6.11601,-8.13031,-6.36338
13620,6.19115,-8.07894,-6.35613
13630,6.27246,-8.02499,-6.34475
13640,6.35949,-7.96859,-6.32917
13650,6.45182,-7.90991,-6.30931
13660,6.54903,-7.84908,-6.28508
13670,6.65066,-7.78627,-6.25641
13680,6.75629,-7.72165,-6.22323
13690,6.86547,-7.65539,-6.18549
13700,6.97776,-7.58767,-6.14314
13710,7.09272,-7.51866,-6.09615
13720,7.20992,-7.44857,-6.04449
13730,7.32891,-7.3776,-5.98816
13740,7.44926,-7.30596,-5.92718
13750,7.57056,-7.23386,-5.86156
13760,7.69236,-7.16153,-5.79137
13770,7.81427,-7.0892,-5.71668
13780,7.93588,-7.01709,-5.63757
13790,8.0568,-6.94546,-5.55415
13800,8.17663,-6.87455,-5.46656
13810,8.29502,-6.8046,-5.37495
13820,8.41159,-6.73588,-5.27949
13830,8.52601,-6.66865,-5.18038
13840,8.63794,-6.60315,-5.07783
13850,8.74708,-6.53965,-4.97208
13860,8.85311,-6.47842,-4.86339
13870,8.95576,-6.4197,-4.75203
13880,9.05476,-6.36378,-4.63828
13890,9.14987,-6.31089,-4.52245
13900,9.24084,-6.26131,-4.40487
13910,9.32747,-6.21528,-4.28587
13920,9.40955,-6.17305,-4.1658
13930,9.48691,-6.13486,-4.04501
13940,9.55937,-6.10096,-3.92388
13950,9.62678,-6.07157,-3.80279
13960,9.689,-6.04692,-3.68211
13970,9.74592,-6.02723,-3.56224
13980,9.7974,-6.01272,-3.44357
13990,9.84335,-6.00358,-3.32649
14000,9.88367,-6,-3.2114
14010,9.91975,-6.00189,-3.09448
14020,9.95294,-6.00892,-2.97184
14030,9.98305,-6.02094,-2.84377
14040,10.0099,-6.03777,-2.71059
14050,10.0333,-6.05926,-2.57258
14060,10.0531,-6.08522,-2.43007
14070,10.0691,-6.11547,-2.28336
14080,10.0812,-6.14981,-2.13279
14090,10.0892,-6.18807,-1.97867
14100,10.093,-6.23002,-1.82135
14110,10.0925,-6.27546,-1.66114
14120,10.0876,-6.32418,-1.4984
14130,10.0781,-6.37596,-1.33346
14140,10.0641,-6.43058,-1.16667
14150,10.0455,-6.48782,-0.998372
14160,10.0222,-6.54744,-0.828906
14170,9.99422,-6.60922,-0.658616
14180,9.96164,-6.67292,-0.487846
14190,9.92445,-6.73831,-0.316933
14200,9.88273,-6.80517,-0.146211
