2.22023,2.21698,2.20648,2.20077,2.19235,2.17236,2.15588,2.15276,2.14957,2.11471,2.0809,2.0547,2.02352,2.03067,2.03399,2.05001,2.06451,2.10341,2.13422,2.17839,2.22515,2.24244,2.24478,2.22757,2.21828,2.1928,2.1971,2.19832,2.19146,2.18787,2.19774,2.19544,2.21014,2.22651,2.2265,2.22578,2.21923,2.21633,2.22124,2.21834,2.20581,2.19915,2.20162,2.17679,2.16523,2.17602,2.176,2.20145,2.20144,2.21104,
2.23393,2.20201,2.20062,2.1682,2.18655,2.18598,2.16598,2.15252,2.1385,2.1014,2.07354,2.04349,2.04232,2.04754,2.05551,2.06467,2.07298,2.08207,2.11683,2.16547,2.21976,2.22316,2.19285,2.20916,2.214,2.22935,2.20056,2.18457,2.16487,2.19606,2.19991,2.17406,2.17442,2.17156,2.15608,2.1503,2.12527,2.10127,2.0777,2.06456,2.05871,2.05859,2.08514,2.1063,2.12017,2.14533,2.15464,2.14967,2.17709,2.18486,
2.21664,2.286,2.27115,2.27479,2.25905,2.23415,2.19752,2.17243,2.15098,2.10048,2.05844,2.03582,2.03899,2.05221,2.06348,2.07229,2.1004,2.12922,2.15242,2.21022,2.27109,2.29739,2.31363,2.31763,2.30227,2.21725,2.29895,2.33102,2.36756,2.38257,2.39238,2.37498,2.36863,2.34447,2.30727,2.27197,2.26073,2.24877,2.19346,2.20158,2.1893,2.20413,2.23606,2.257,2.26933,2.31733,2.32486,2.31423,2.29151,2.27722,
2.41889,2.34663,2.32688,2.30191,2.28167,2.29304,2.28093,2.25596,2.22967,2.18402,2.12575,2.13058,2.12091,2.15502,2.17776,2.18868,2.24083,2.26771,2.28258,2.31996,2.35648,2.38196,2.38368,2.36437,2.36592,2.41902,2.42958,2.45614,2.51676,2.53951,2.54533,2.54391,2.5509,2.54099,2.49276,2.47792,2.48436,2.44265,2.43233,2.4344,2.41987,2.43107,2.4674,2.50574,2.51003,2.52333,2.52615,2.50156,2.45029,2.41916,
2.44317,2.43859,2.4642,2.47421,2.47241,2.45809,2.43618,2.41583,2.39637,2.37291,2.34928,2.34468,2.33218,2.36199,2.37957,2.40609,2.42258,2.43634,2.44783,2.46258,2.48245,2.49985,2.48321,2.46805,2.41416,2.4298,2.45894,2.5238,2.56255,2.59237,2.6014,2.62561,2.63681,2.62903,2.61606,2.61898,2.58648,2.56431,2.55603,2.55575,2.53086,2.54197,2.53397,2.6246,2.63834,2.64616,2.63945,2.59955,2.55685,2.49639,
2.49406,2.49842,2.50686,2.52514,2.52598,2.51662,2.49882,2.49024,2.47799,2.44878,2.43977,2.4316,2.41729,2.43306,2.43857,2.47397,2.48028,2.50456,2.50742,2.52831,2.53957,2.54367,2.52981,2.48586,2.4618,2.46227,2.48711,2.55029,2.61176,2.61771,2.62783,2.67109,2.68312,2.67104,2.65915,2.65947,2.62157,2.63874,2.64232,2.63918,2.62486,2.62174,2.62195,2.6612,2.68718,2.68963,2.67341,2.64553,2.58819,2.53289,
2.50038,2.50422,2.51554,2.53065,2.54823,2.5413,2.52946,2.50977,2.48112,2.45821,2.43794,2.41496,2.39974,2.40682,2.43114,2.47275,2.48426,2.50967,2.5413,2.5576,2.5727,2.57127,2.52972,2.49056,2.48404,2.4242,2.50783,2.56251,2.62384,2.62649,2.64493,2.68467,2.7077,2.71144,2.72211,2.70411,2.67858,2.66699,2.65811,2.67818,2.69725,2.69481,2.67371,2.6912,2.70024,2.6844,2.69298,2.66418,2.6006,2.59465,
2.5136,2.49121,2.48979,2.51032,2.5359,2.54015,2.53601,2.50225,2.46122,2.42117,2.38859,2.35559,2.32945,2.34801,2.37845,2.42521,2.52722,2.58622,2.61944,2.63082,2.60078,2.55594,2.51165,2.47193,2.451,2.47865,2.50711,2.55828,2.59696,2.62293,2.64984,2.68925,2.70342,2.71278,2.7296,2.71115,2.69295,2.67694,2.64779,2.66793,2.68668,2.7091,2.70862,2.70341,2.71646,2.69752,2.67922,2.6517,2.65196,2.59844,
2.47107,2.46427,2.45892,2.47133,2.53292,2.61072,2.64218,2.65811,2.62303,2.55497,2.47668,2.41148,2.34584,2.38601,2.45787,2.54204,2.60316,2.64203,2.66498,2.66746,2.63888,2.56596,2.51573,2.49054,2.47897,2.42827,2.51907,2.56749,2.59876,2.60394,2.62812,2.66871,2.70131,2.71221,2.70351,2.68961,2.66687,2.65317,2.61461,2.59627,2.64933,2.69767,2.69851,2.6925,2.69657,2.66776,2.64572,2.63469,2.63036,2.59131,
2.41183,2.44525,2.44269,2.44888,2.55262,2.63864,2.67984,2.67499,2.66208,2.60899,2.55365,2.49091,2.42508,2.45429,2.51347,2.58905,2.62812,2.6756,2.68752,2.7037,2.66985,2.58106,2.51846,2.51054,2.4894,2.44171,2.52626,2.58651,2.61032,2.59874,2.61729,2.66021,2.6695,2.66235,2.63226,2.61484,2.61497,2.60853,2.54833,2.54627,2.57703,2.63612,2.66261,2.65715,2.66655,2.65744,2.63787,2.59924,2.58239,2.54839,
