2.43346,2.42543,2.41429,2.4039,2.37957,2.33436,2.31144,2.31059,2.30357,2.26843,2.23281,2.23706,2.24574,2.26727,2.28536,2.28012,2.28222,2.3038,2.30805,2.34366,2.38283,2.39913,2.41082,2.39031,2.40452,2.41217,2.4254,2.45018,2.43181,2.4322,2.45039,2.45221,2.47667,2.4936,2.48465,2.47721,2.46994,2.46566,2.44477,2.44819,2.44564,2.4537,2.47917,2.45854,2.46503,2.46742,2.46852,2.45457,2.4441,2.43754,
2.47241,2.43118,2.39634,2.36056,2.36275,2.34547,2.31021,2.29404,2.2709,2.23686,2.22822,2.23685,2.25835,2.27065,2.28325,2.30024,2.30306,2.31352,2.31765,2.34948,2.39686,2.40095,2.37741,2.37644,2.39315,2.41694,2.41491,2.41311,2.38718,2.41036,2.43961,2.45415,2.48897,2.51796,2.50938,2.49844,2.49592,2.48797,2.47038,2.46133,2.466,2.47259,2.50123,2.52656,2.52193,2.54921,2.51637,2.49183,2.48993,2.47594,
2.52515,2.51089,2.48697,2.46427,2.4212,2.36847,2.32097,2.29246,2.2701,2.24155,2.21753,2.19719,2.21706,2.23138,2.24065,2.26864,2.32849,2.36742,2.38007,2.41148,2.46081,2.47427,2.47604,2.46579,2.47337,2.42003,2.49992,2.54182,2.57848,2.59869,2.63192,2.66749,2.70645,2.71102,2.69153,2.68963,2.66138,2.65072,2.63028,2.60533,2.62358,2.63287,2.64521,2.65422,2.66645,2.6601,2.66087,2.64242,2.60716,2.57466,
2.67497,2.61225,2.56789,2.59126,2.57778,2.54475,2.50423,2.49713,2.50472,2.48798,2.46089,2.47188,2.46764,2.48311,2.49126,2.48458,2.52273,2.55803,2.56622,2.58598,2.60281,2.60435,2.58088,2.53755,2.52868,2.59253,2.63806,2.69669,2.73514,2.74095,2.75874,2.79838,2.81207,2.8071,2.79031,2.76663,2.76733,2.74592,2.71751,2.72566,2.71282,2.72553,2.74269,2.72862,2.73999,2.73563,2.72789,2.74156,2.69596,2.68339,
2.70814,2.67698,2.66598,2.65444,2.65905,2.61294,2.59358,2.57902,2.55646,2.53047,2.49872,2.47423,2.45528,2.47137,2.49583,2.5266,2.55267,2.59682,2.62577,2.63679,2.65948,2.67704,2.65662,2.62768,2.61463,2.67674,2.70497,2.77467,2.79542,2.78736,2.80275,2.82457,2.81414,2.80151,2.77745,2.78035,2.76938,2.7352,2.73947,2.73367,2.72109,2.72678,2.74596,2.75663,2.75193,2.76865,2.76967,2.7769,2.75153,2.71859,
2.69671,2.68039,2.67844,2.67154,2.65206,2.64415,2.6539,2.64014,2.59793,2.54766,2.49448,2.44553,2.41965,2.46351,2.50806,2.56322,2.6099,2.65607,2.6759,2.69258,2.69837,2.69866,2.67326,2.6366,2.63628,2.70884,2.79187,2.83962,2.84942,2.80652,2.81296,2.82384,2.80958,2.78191,2.75918,2.75073,2.73328,2.74033,2.72019,2.72869,2.71591,2.70442,2.71972,2.74346,2.75815,2.7611,2.79063,2.81467,2.76946,2.75963,
2.65478,2.65872,2.6645,2.66086,2.69037,2.71927,2.72725,2.70687,2.68202,2.63984,2.58919,2.54254,2.50286,2.5309,2.5711,2.62754,2.65622,2.6781,2.70539,2.72552,2.73356,2.70967,2.65538,2.63571,2.66016,2.68799,2.82749,2.86092,2.82963,2.80955,2.80434,2.80017,2.77961,2.7475,2.72753,2.72072,2.69903,2.71191,2.68952,2.70454,2.68618,2.68344,2.6934,2.7276,2.73864,2.74183,2.77208,2.79244,2.79839,2.75364,
2.63059,2.62128,2.62335,2.65924,2.70254,2.71999,2.7322,2.7088,2.6592,2.61549,2.56251,2.51313,2.47577,2.48734,2.52633,2.5867,2.62143,2.64602,2.69013,2.71207,2.71184,2.67919,2.60008,2.57035,2.61031,2.70924,2.79546,2.82286,2.79171,2.77077,2.77204,2.76445,2.73741,2.70049,2.68903,2.6922,2.67923,2.66245,2.65213,2.65194,2.6589,2.66582,2.67634,2.70704,2.74698,2.73839,2.74117,2.74668,2.76578,2.72448,
2.58148,2.58634,2.58568,2.65984,2.71921,2.73956,2.71712,2.67662,2.61506,2.57177,2.50921,2.44347,2.38772,2.38693,2.46258,2.53776,2.58242,2.62575,2.68145,2.7012,2.71428,2.66042,2.58081,2.55155,2.60885,2.64728,2.74571,2.76647,2.76492,2.74186,2.73521,2.72711,2.69716,2.67821,2.66226,2.65986,2.64655,2.62454,2.59028,2.60438,2.63975,2.65633,2.67714,2.70664,2.73161,2.71832,2.71148,2.71812,2.72569,2.71446,
2.51651,2.49403,2.55476,2.67215,2.73183,2.73708,2.7021,2.65651,2.59952,2.53903,2.46308,2.37361,2.31383,2.32558,2.41044,2.51152,2.57833,2.6405,2.70456,2.73336,2.74302,2.66855,2.55586,2.51903,2.56187,2.57399,2.69047,2.73133,2.74635,2.71838,2.69382,2.68403,2.66628,2.63839,2.61314,2.60577,2.60108,2.60456,2.55309,2.55294,2.59833,2.63318,2.66087,2.69071,2.70854,2.70954,2.69817,2.6925,2.67913,2.66752,
