Time,X,Y,Z
1450,-8.9311,-3.10583,-7.38845
1460,-9.16706,1.56631,-7.58365
1470,-8.9311,-3.10583,-7.38845
1480,-9.16706,1.56631,-7.58365
1490,-9.16706,1.56631,-7.58365
1500,-9.16706,1.56631,-7.58365
1510,-9.16706,1.56631,-7.58365
1520,-9.16706,1.56631,-7.58365
1530,-9.16706,1.56631,-7.58365
1540,-9.16706,1.56631,-7.58365
1550,9.16706,1.56631,-7.58365
1560,9.16706,1.56631,-7.58365
1570,9.16706,1.56631,-7.58365
1580,9.16706,1.56631,-7.58365
1590,9.16706,1.56631,-7.58365
1600,9.16706,1.56631,-7.58365
1610,9.16706,1.56631,-7.58365
1620,-9.16706,1.56631,7.58365
1630,-9.16706,1.56631,7.58365
1640,-9.16706,1.56631,7.58365
1650,-9.16706,1.56631,7.58365
1660,-9.16706,1.56631,7.58365
1670,-9.16706,1.56631,7.58365
1680,-9.16706,1.56631,7.58365
1690,-8.14429,1.56631,-8.67279
1700,-8.14429,1.56631,-8.67279
1710,-8.14429,1.56631,-8.67279
1720,-8.14429,1.56631,-8.67279
1730,-9.16706,1.56631,-7.58365
1740,-9.16706,1.56631,-7.58365
1750,-9.16706,1.56631,-7.58365
1760,-8.14429,1.56631,-8.67279
1770,-8.14429,1.56631,-8.67279
1780,-9.16706,1.56631,-7.58365
1790,-8.14429,1.56631,-8.67279
1800,-8.14429,1.56631,-8.67279
1810,-8.14429,1.56631,-8.67279
1820,-8.14429,1.56631,-8.67279
1830,-8.14429,1.56631,-8.67279
1840,-8.14429,1.56631,-8.67279
1850,-8.14429,1.56631,-8.67279
1860,-8.14429,1.56631,-8.67279
1870,-8.14429,1.56631,-8.67279
1880,-4.3797,1.56631,-11.0619
1890,-4.3797,1.56631,-11.0619
1900,-4.3797,1.56631,-11.0619
1910,-4.3797,1.56631,-11.0619
1920,-4.3797,1.56631,-11.0619
1930,-4.26697,3.10583,-10.7771
1940,-4.3797,1.56631,-11.0619
1950,-4.3797,1.56631,-11.0619
1960,-4.3797,1.56631,-11.0619
1970,-4.3797,1.56631,-11.0619
1980,-4.3797,1.56631,-11.0619
1990,-4.3797,1.56631,-11.0619
2000,-4.3797,1.56631,-11.0619
2010,-4.3797,1.56631,-11.0619
2020,-4.3797,1.56631,-11.0619
2030,-4.3797,1.56631,-11.0619
2040,-4.3797,1.56631,-11.0619
2050,-5.59586,-7.30514,-7.70204
2060,-5.59586,-7.30514,-7.70204
2070,-5.59586,-7.30514,-7.70204
2080,-5.59586,-7.30514,-7.70204
2090,-5.59586,-7.30514,-7.70204
2100,-5.59586,-7.30514,-7.70204
2110,-5.59586,-7.30514,-7.70204
2120,-5.59586,-7.30514,-7.70204
2130,-3.51928,-9.52024,6.40154
2140,-2.89052,-10.3923,5.25784
2150,-2.89052,-10.3923,5.25784
2160,-2.89052,-10.3923,5.25784
2170,-2.89052,-10.3923,5.25784
2180,-2.89052,-10.3923,5.25784
2190,-2.89052,-10.3923,5.25784
2200,-2.89052,-10.3923,5.25784
2210,-2.89052,-10.3923,5.25784
2220,-2.89052,-10.3923,5.25784
2230,-2.89052,-10.3923,5.25784
2240,-2.89052,-10.3923,5.25784
2250,-2.89052,-10.3923,5.25784
2260,-2.89052,-10.3923,5.25784
2270,-2.89052,-10.3923,5.25784
2280,-2.21231,-11.0866,4.02418
2290,-2.21231,-11.0866,4.02418
2300,-7.11402,6,-7.57566
2310,-6.51705,7.30514,-6.93996
2320,-7.11402,6,-7.57566
2330,-7.11402,6,-7.57566
2340,4.10728,-10.3923,4.37381
2350,4.10728,-10.3923,-4.37381
2360,4.10728,-10.3923,-4.37381
2370,4.10728,-10.3923,-4.37381
2380,4.10728,-10.3923,4.37381
2390,4.10728,-10.3923,-4.37381
2400,4.10728,-10.3923,4.37381
2410,4.10728,-10.3923,4.37381
2420,8.00741,-6,-6.6243
2430,8.00741,-6,-6.6243
2440,8.00741,-6,-6.6243
2450,8.00741,-6,-6.6243
2460,7.33547,-7.30514,-6.06843
2470,8.00741,-6,-6.6243
2480,8.00741,-6,-6.6243
2490,8.00741,-6,-6.6243
2500,8.00741,-6,-6.6243
2510,7.33547,-7.30514,-6.06843
2520,7.16436,-8.48528,-4.54664
2530,7.33547,-7.30514,-6.06843
2540,7.16436,-8.48528,-4.54664
2550,7.16436,-8.48528,-4.54664
2560,7.16436,-8.48528,-4.54664
2570,7.16436,-8.48528,-4.54664
2580,7.16436,-8.48528,-4.54664
2590,7.67771,-8.48528,-3.61286
2600,8.77451,-6,-5.56847
2610,7.33547,-7.30514,6.06843
2620,8.0382,-7.30514,5.1012
2630,8.0382,-7.30514,5.1012
2640,8.0382,-7.30514,5.1012
2650,8.0382,-7.30514,5.1012
2660,8.0382,-7.30514,5.1012
2670,8.0382,-7.30514,5.1012
2680,8.0382,-7.30514,5.1012
2690,8.0382,-7.30514,5.1012
2700,8.0382,-7.30514,5.1012
2710,8.61417,-7.30514,4.05352
2720,8.61417,-7.30514,4.05352
2730,8.61417,-7.30514,4.05352
2740,8.61417,-7.30514,4.05352
2750,8.61417,-7.30514,4.05352
2760,8.0382,-7.30514,5.1012
2770,8.61417,-7.30514,4.05352
2780,8.03821,-7.30514,-5.1012
2790,8.03821,-7.30514,-5.1012
2800,8.03821,-7.30514,-5.1012
2810,8.03821,-7.30514,-5.1012
2820,9.40324,-6,-4.42483
2830,9.40324,-6,-4.42483
2840,9.40324,-6,-4.42483
2850,8.77451,-6,-5.56847
2860,9.40324,-6,-4.42483
2870,9.40324,-6,-4.42483
2880,8.77451,-6,-5.56847
2890,8.77451,-6,-5.56847
2900,8.77451,-6,-5.56847
2910,8.77451,-6,-5.56847
2920,8.77451,-6,-5.56847
2930,8.77451,-6,-5.56847
2940,8.77451,-6,-5.56847
2950,8.77451,-6,-5.56847
2960,8.61417,-7.30514,4.05352
2970,8.0382,-7.30514,5.1012
2980,8.0382,-7.30514,5.1012
2990,8.0382,-7.30514,5.1012
3000,8.0382,-7.30514,5.1012
3010,8.0382,-7.30514,5.1012
3020,8.61417,-7.30514,4.05352
3030,8.0382,-7.30514,5.1012
3040,7.16436,-8.48528,4.54664
3050,8.0382,-7.30514,5.1012
3060,8.0382,-7.30514,5.1012
3070,8.77451,-6,5.56848
3080,9.40324,-6,4.42483
3090,8.61417,-7.30514,4.05352
3100,9.40324,-6,4.42483
3110,9.40324,-6,4.42483
3120,8.61417,-7.30514,4.05352
3130,8.61417,-7.30514,4.05352
3140,8.61417,-7.30514,4.05352
3150,8.61417,-7.30514,4.05352
3160,8.61417,-7.30514,4.05352
3170,8.61417,-7.30514,4.05352
3180,8.0382,-7.30514,5.1012
3190,8.0382,-7.30514,5.1012
3200,8.61417,-7.30514,4.05352
3210,9.40324,-6,4.42483
3220,9.40324,-6,4.42483
3230,9.40324,-6,4.42483
3240,9.40324,-6,4.42483
3250,9.40324,-6,4.42483
3260,9.40324,-6,4.42483
3270,9.40324,-6,4.42483
3280,9.88367,-6,3.2114
3290,9.88367,-6,3.2114
3300,9.40324,-6,4.42483
3310,9.40324,-6,4.42483
3320,9.40324,-6,4.42483
3330,9.40324,-6,4.42483
3340,9.36069,-4.5922,5.94047
3350,9.36069,-4.5922,5.94047
3360,9.36069,-4.5922,5.94047
3370,9.05429,-7.30514,-2.94192
3380,9.05429,-7.30514,-2.94192
3390,8.06998,-8.48528,-2.6221
3400,9.05429,-7.30514,-2.94192
3410,9.05429,-7.30514,-2.94192
3420,9.05429,-7.30514,-2.94192
3430,9.05429,-7.30514,-2.94192
3440,9.05429,-7.30514,-2.94192
3450,9.05429,-7.30514,-2.94192
3460,9.05429,-7.30514,-2.94192
3470,9.05429,-7.30514,-2.94192
3480,9.05429,-7.30514,-2.94192
3490,9.05429,-7.30514,-2.94192
3500,9.05429,-7.30514,-2.94192
3510,9.05429,-7.30514,-2.94192
3520,9.05429,-7.30514,-2.94192
3530,9.05429,-7.30514,-2.94192
3540,9.40324,-6,-4.42483
3550,9.40324,-6,-4.42483
3560,9.40324,-6,-4.42483
3570,9.88367,-6,-3.2114
3580,9.88367,-6,-3.2114
3590,9.88367,-6,-3.2114
3600,9.36069,-4.5922,-5.94047
3610,9.36069,-4.5922,-5.94047
3620,9.36069,-4.5922,-5.94047
3630,9.36069,-4.5922,-5.94047
3640,9.36069,-4.5922,-5.94047
3650,9.36069,-4.5922,-5.94047
3660,9.36069,-4.5922,-5.94047
3670,8.77451,-6,-5.56847
3680,9.36069,-4.5922,-5.94047
3690,8.77451,-6,-5.56847
3700,9.36069,-4.5922,-5.94047
3710,8.54234,-4.5922,-7.06684
3720,7.58927,-4.5922,-8.08175
3730,7.58927,-4.5922,-8.08175
3740,7.58927,-4.5922,-8.08175
3750,7.58927,-4.5922,-8.08175
3760,7.58927,-4.5922,-8.08175
3770,8.00741,-6,-6.6243
3780,7.58927,-4.5922,-8.08175
3790,7.58927,-4.5922,-8.08175
3800,9.36069,-4.5922,-5.94047
3810,9.36069,-4.5922,-5.94047
3820,9.36069,-4.5922,-5.94047
3830,9.36069,-4.5922,-5.94047
3840,9.36069,-4.5922,-5.94047
3850,9.36069,-4.5922,-5.94047
3860,8.00741,-6,-6.6243
3870,8.54234,-4.5922,-7.06684
3880,8.54234,-4.5922,-7.06684
3890,8.54234,-4.5922,-7.06684
3900,8.54234,-4.5922,-7.06684
3910,8.54234,-4.5922,-7.06684
3920,8.54234,-4.5922,-7.06684
3930,8.54234,-4.5922,-7.06684
3940,8.54234,-4.5922,-7.06684
3950,8.54234,-4.5922,-7.06684
3960,9.36069,-4.5922,-5.94047
3970,9.36069,-4.5922,-5.94047
3980,8.54234,-4.5922,-7.06684
3990,8.54234,-4.5922,-7.06684
4000,8.54234,-4.5922,-7.06684
4010,8.9311,-3.10583,-7.38845
4020,8.9311,-3.10583,-7.38845
4030,8.9311,-3.10583,-7.38845
4040,9.36069,-4.5922,-5.94047
4050,9.36069,-4.5922,-5.94047
4060,9.36069,-4.5922,-5.94047
4070,9.36069,-4.5922,-5.94047
4080,6.16793,-9.52024,3.91429
4090,6.16793,-9.52024,3.91429
4100,6.16793,-9.52024,3.91429
4110,6.16793,-9.52024,3.91429
4120,6.16793,-9.52024,3.91429
4130,5.62871,-9.52024,4.65647
4140,6.16793,-9.52024,3.91429
4150,5.62871,-9.52024,4.65647
4160,5.62871,-9.52024,4.65647
4170,6.16793,-9.52024,3.91429
4180,6.16793,-9.52024,3.91429
4190,6.60989,-9.52024,3.11038
4200,6.60989,-9.52024,3.11038
4210,7.16436,-8.48528,4.54664
4220,7.67771,-8.48528,3.61286
4230,8.06998,-8.48528,2.6221
4240,8.61417,-7.30514,4.05352
4250,8.61417,-7.30514,4.05352
4260,8.61417,-7.30514,4.05352
4270,8.61417,-7.30514,4.05352
4280,7.67771,-8.48528,-3.61286
4290,7.67771,-8.48528,-3.61286
4300,7.67771,-8.48528,-3.61286
4310,7.67771,-8.48528,-3.61286
4320,7.67771,-8.48528,-3.61286
4330,7.67771,-8.48528,-3.61286
4340,7.67771,-8.48528,-3.61286
4350,7.67771,-8.48528,-3.61286
4360,7.67771,-8.48528,-3.61286
4370,7.67771,-8.48528,-3.61286
4380,7.16436,-8.48528,-4.54664
4390,7.67771,-8.48528,-3.61286
4400,7.16436,-8.48528,-4.54664
4410,8.03821,-7.30514,-5.1012
4420,8.03821,-7.30514,-5.1012
4430,8.61417,-7.30514,-4.05352
4440,8.61417,-7.30514,-4.05352
4450,8.61417,-7.30514,-4.05352
4460,8.61417,-7.30514,-4.05352
4470,8.61417,-7.30514,-4.05352
4480,8.06998,-8.48528,-2.6221
4490,8.06998,-8.48528,-2.6221
4500,8.33498,-8.48528,-1.58998
4510,8.33498,-8.48528,-1.58998
4520,8.33498,-8.48528,-1.58998
4530,8.33498,-8.48528,-1.58998
4540,8.46854,-8.48528,-0.532795
4550,8.46854,-8.48528,-0.532795
4560,8.46854,-8.48528,-0.532795
4570,8.33498,-8.48528,1.58998
4580,8.46854,-8.48528,-0.532795
4590,8.46854,-8.48528,-0.532795
4600,9.50145,-7.30514,-0.59778
4610,8.33498,-8.48528,1.58998
4620,8.33498,-8.48528,1.58998
4630,9.50145,-7.30514,-0.59778
4640,9.50145,-7.30514,-0.59778
4650,9.05429,-7.30514,2.94192
4660,9.05429,-7.30514,2.94192
4670,9.05429,-7.30514,2.94192
4680,9.35161,-7.30514,1.78392
4690,9.35161,-7.30514,1.78392
4700,9.35161,-7.30514,1.78392
4710,9.35161,-7.30514,1.78392
4720,9.35161,-7.30514,1.78392
4730,10.2082,-6,-1.94732
4740,9.88367,-6,-3.2114
4750,9.88367,-6,-3.2114
4760,9.88367,-6,-3.2114
4770,9.88367,-6,-3.2114
4780,9.88367,-6,-3.2114
4790,9.88367,-6,-3.2114
4800,9.05429,-7.30514,-2.94192
4810,9.05429,-7.30514,-2.94192
4820,9.05429,-7.30514,-2.94192
4830,9.05429,-7.30514,-2.94192
4840,9.05429,-7.30514,-2.94192
4850,9.88367,-6,3.2114
4860,9.88367,-6,3.2114
4870,9.05429,-7.30514,2.94192
4880,9.05429,-7.30514,2.94192
4890,9.05429,-7.30514,2.94192
4900,9.05429,-7.30514,2.94192
4910,9.05429,-7.30514,-2.94192
4920,8.61417,-7.30514,-4.05352
4930,8.61417,-7.30514,-4.05352
4940,8.61417,-7.30514,-4.05352
4950,8.61417,-7.30514,-4.05352
4960,8.03821,-7.30514,-5.1012
4970,8.03821,-7.30514,-5.1012
4980,8.03821,-7.30514,-5.1012
4990,8.03821,-7.30514,-5.1012
5000,8.03821,-7.30514,-5.1012
5010,8.03821,-7.30514,-5.1012
5020,8.03821,-7.30514,-5.1012
5030,8.03821,-7.30514,-5.1012
5040,8.03821,-7.30514,-5.1012
5050,9.40324,-6,-4.42483
5060,8.03821,-7.30514,-5.1012
5070,8.03821,-7.30514,-5.1012
5080,8.03821,-7.30514,-5.1012
5090,8.03821,-7.30514,-5.1012
5100,8.03821,-7.30514,-5.1012
5110,8.03821,-7.30514,-5.1012
5120,8.03821,-7.30514,-5.1012
5130,8.77451,-6,-5.56847
5140,8.77451,-6,-5.56847
5150,8.77451,-6,-5.56847
5160,8.77451,-6,-5.56847
5170,8.77451,-6,-5.56847
5180,8.03821,-7.30514,-5.1012
5190,8.61417,-7.30514,-4.05352
5200,9.40324,-6,-4.42483
5210,9.40324,-6,-4.42483
5220,8.61417,-7.30514,-4.05352
5230,9.40324,-6,-4.42483
5240,9.40324,-6,-4.42483
5250,9.40324,-6,-4.42483
5260,9.40324,-6,-4.42483
5270,9.40324,-6,-4.42483
5280,9.40324,-6,-4.42483
5290,8.77451,-6,-5.56847
5300,8.77451,-6,-5.56847
5310,8.77451,-6,-5.56847
5320,8.77451,-6,-5.56847
5330,8.77451,-6,-5.56847
5340,9.40324,-6,-4.42483
5350,9.40324,-6,-4.42483
5360,9.40324,-6,4.42483
5370,8.77451,-6,5.56848
5380,8.77451,-6,5.56848
5390,8.77451,-6,5.56848
5400,9.40324,-6,4.42483
5410,8.77451,-6,5.56848
5420,8.77451,-6,5.56848
5430,8.61417,-7.30514,4.05352
5440,8.61417,-7.30514,4.05352
5450,8.61417,-7.30514,4.05352
5460,8.61417,-7.30514,4.05352
5470,8.61417,-7.30514,4.05352
5480,8.61417,-7.30514,4.05352
5490,8.0382,-7.30514,5.1012
5500,8.0382,-7.30514,5.1012
5510,8.0382,-7.30514,5.1012
5520,8.0382,-7.30514,5.1012
5530,9.40324,-6,4.42483
5540,9.40324,-6,4.42483
5550,9.40324,-6,4.42483
5560,9.40324,-6,4.42483
5570,9.40324,-6,4.42483
5580,8.77451,-6,5.56848
5590,8.77451,-6,5.56848
5600,8.77451,-6,5.56848
5610,8.77451,-6,5.56848
5620,8.77451,-6,5.56848
5630,8.77451,-6,5.56848
5640,8.77451,-6,5.56848
5650,8.77451,-6,5.56848
5660,8.77451,-6,5.56848
5670,8.77451,-6,5.56848
5680,8.77451,-6,5.56848
5690,8.61417,-7.30514,-4.05352
5700,8.61417,-7.30514,-4.05352
5710,8.61417,-7.30514,-4.05352
5720,8.61417,-7.30514,-4.05352
5730,8.61417,-7.30514,-4.05352
5740,8.61417,-7.30514,-4.05352
5750,6.16793,-9.52024,-3.91429
5760,6.16793,-9.52024,-3.91429
5770,6.16793,-9.52024,-3.91429
5780,5.62871,-9.52024,-4.65647
5790,8.03821,-7.30514,-5.1012
5800,7.16436,-8.48528,-4.54664
5810,7.16436,-8.48528,-4.54664
5820,7.16436,-8.48528,-4.54664
5830,7.16436,-8.48528,-4.54664
5840,7.16436,-8.48528,-4.54664
5850,10.0314,-4.5922,-4.72042
5860,10.0314,-4.5922,-4.72042
5870,10.0314,-4.5922,-4.72042
5880,10.0314,-4.5922,-4.72042
5890,10.0314,-4.5922,-4.72042
5900,9.40324,-6,-4.42483
5910,7.67771,-8.48528,-3.61286
5920,7.67771,-8.48528,-3.61286
5930,7.67771,-8.48528,-3.61286
5940,7.67771,-8.48528,-3.61286
5950,7.67771,-8.48528,-3.61286
5960,7.67771,-8.48528,-3.61286
5970,7.67771,-8.48528,-3.61286
5980,7.67771,-8.48528,-3.61286
5990,7.67771,-8.48528,-3.61286
6000,8.61417,-7.30514,-4.05352
6010,8.61417,-7.30514,-4.05352
6020,8.61417,-7.30514,-4.05352
6030,8.61417,-7.30514,-4.05352
6040,8.61417,-7.30514,-4.05352
6050,7.67771,-8.48528,-3.61286
6060,8.61417,-7.30514,-4.05352
6070,8.61417,-7.30514,-4.05352
6080,8.61417,-7.30514,-4.05352
6090,8.61417,-7.30514,-4.05352
6100,9.05429,-7.30514,-2.94192
6110,9.05429,-7.30514,2.94192
6120,9.05429,-7.30514,2.94192
6130,9.05429,-7.30514,-2.94192
6140,9.05429,-7.30514,2.94192
6150,9.35161,-7.30514,-1.78392
6160,9.35161,-7.30514,-1.78392
6170,9.35161,-7.30514,-1.78392
6180,9.35161,-7.30514,-1.78392
6190,8.06998,-8.48528,2.6221
6200,9.35161,-7.30514,1.78392
6210,9.35161,-7.30514,1.78392
6220,9.35161,-7.30514,1.78392
6230,9.35161,-7.30514,1.78392
6240,8.33498,-8.48528,1.58998
6250,8.33498,-8.48528,1.58998
6260,8.33498,-8.48528,1.58998
6270,8.33498,-8.48528,1.58998
6280,8.06998,-8.48528,2.6221
6290,9.05429,-7.30514,2.94192
6300,9.05429,-7.30514,2.94192
6310,9.05429,-7.30514,2.94192
6320,9.05429,-7.30514,2.94192
6330,9.35161,-7.30514,1.78392
6340,9.35161,-7.30514,1.78392
6350,9.35161,-7.30514,1.78392
6360,9.35161,-7.30514,1.78392
6370,9.35161,-7.30514,1.78392
6380,9.50145,-7.30514,0.597781
6390,9.50145,-7.30514,0.597781
6400,9.50145,-7.30514,-0.59778
6410,11.0238,-3.10583,-3.58185
6420,11.0238,-3.10583,-3.58185
6430,8.03821,-7.30514,-5.1012
6440,8.03821,-7.30514,-5.1012
6450,8.03821,-7.30514,-5.1012
6460,7.93466,-3.10583,8.44956
6470,7.93466,-3.10583,8.44956
6480,7.93466,-3.10583,8.44956
6490,7.93466,-3.10583,8.44956
6500,7.93466,-3.10583,8.44956
6510,7.93466,-3.10583,8.44956
6520,7.58927,-4.5922,8.08175
6530,7.58927,-4.5922,8.08175
6540,7.58927,-4.5922,8.08175
6550,7.58927,-4.5922,8.08175
6560,7.11402,-6,7.57566
6570,7.11402,-6,7.57566
6580,7.11402,-6,7.57566
6590,10.2082,-6,-1.94732
6600,10.2082,-6,-1.94732
6610,10.2082,-6,-1.94732
6620,9.88367,-6,-3.2114
6630,9.88367,-6,-3.2114
6640,7.33547,-7.30514,6.06843
6650,7.33547,-7.30514,6.06843
6660,7.33547,-7.30514,6.06843
6670,8.54234,-4.5922,7.06684
6680,8.54234,-4.5922,7.06684
6690,8.77451,-6,5.56848
6700,8.00741,-6,6.6243
6710,8.00741,-6,6.6243
6720,8.00741,-6,6.6243
6730,8.00741,-6,6.6243
6740,8.00741,-6,6.6243
6750,8.00741,-6,6.6243
6760,8.61417,-7.30514,4.05352
6770,9.40324,-6,4.42483
6780,8.61417,-7.30514,4.05352
6790,8.61417,-7.30514,4.05352
6800,8.61417,-7.30514,4.05352
6810,8.61417,-7.30514,4.05352
6820,8.61417,-7.30514,4.05352
6830,8.61417,-7.30514,4.05352
6840,8.61417,-7.30514,4.05352
6850,8.61417,-7.30514,4.05352
6860,8.61417,-7.30514,4.05352
6870,9.05429,-7.30514,2.94192
6880,9.05429,-7.30514,2.94192
6890,9.05429,-7.30514,2.94192
6900,9.05429,-7.30514,2.94192
6910,9.05429,-7.30514,2.94192
6920,8.33498,-8.48528,1.58998
6930,9.05429,-7.30514,2.94192
6940,9.05429,-7.30514,2.94192
6950,8.46854,-8.48528,0.532795
6960,8.46854,-8.48528,0.532795
6970,8.46854,-8.48528,-0.532795
6980,8.46854,-8.48528,-0.532795
6990,8.46854,-8.48528,-0.532795
7000,10.2082,-6,-1.94732
7010,9.50145,-7.30514,0.597781
7020,9.50145,-7.30514,-0.59778
7030,9.50145,-7.30514,-0.59778
7040,8.33498,-8.48528,-1.58998
7050,8.33498,-8.48528,-1.58998
7060,8.33498,-8.48528,-1.58998
7070,8.33498,-8.48528,-1.58998
7080,5.80857,-8.48528,6.1855
7090,2.6892,-9.52024,6.79214
7100,2.6892,-9.52024,6.79214
7110,5.80857,-8.48528,6.1855
7120,7.33547,-7.30514,6.06843
7130,7.33547,-7.30514,6.06843
7140,7.33547,-7.30514,6.06843
7150,6.53802,-8.48528,5.40872
7160,7.67771,-8.48528,-3.61286
7170,7.67771,-8.48528,-3.61286
7180,8.06998,-8.48528,-2.6221
7190,7.67771,-8.48528,-3.61286
7200,8.61417,-7.30514,-4.05352
7210,8.61417,-7.30514,-4.05352
7220,8.61417,-7.30514,-4.05352
7230,8.0382,-7.30514,5.1012
7240,9.88367,-6,-3.2114
7250,8.0382,-7.30514,5.1012
7260,8.0382,-7.30514,5.1012
7270,8.0382,-7.30514,5.1012
7280,8.0382,-7.30514,5.1012
7290,8.77451,-6,5.56848
7300,8.61417,-7.30514,4.05352
7310,8.77451,-6,5.56848
7320,8.77451,-6,5.56848
7330,8.77451,-6,5.56848
7340,8.77451,-6,5.56848
