1.97976,2.00214,2.02755,2.04762,2.05698,2.04552,2.01975,2.00958,2.00401,1.96174,1.93814,1.91466,1.90179,1.87641,1.87106,1.87768,1.90951,1.95864,2.00084,2.04703,2.10599,2.11333,2.11326,2.08357,2.06294,2.01852,1.99583,1.96137,1.96193,1.98556,2.0361,2.06683,2.11039,2.13126,2.11251,2.09447,2.05,2.03213,2.02717,2.03872,2.06735,2.0765,2.10981,2.08808,2.0583,2.04983,2.01938,1.99026,1.96361,1.94759,
1.93513,1.91859,1.91274,1.91468,1.97127,2.02146,2.03778,2.05755,2.05954,2.03711,2.03036,2.01534,2.02035,1.9997,1.9957,2.01768,2.0642,2.10788,2.15237,2.19733,2.24171,2.21762,2.17331,2.15138,2.12285,2.12789,2.01552,1.95361,1.94566,2.01969,2.08512,2.1274,2.16514,2.17727,2.17554,2.16449,2.1251,2.11052,2.10395,2.11414,2.12671,2.14366,2.15414,2.15008,2.12153,2.10204,2.03739,1.94156,1.9196,1.89789,
1.9427,2.01327,2.09642,2.16138,2.22163,2.23975,2.22496,2.23311,2.21676,2.17769,2.13457,2.10596,2.09125,2.06942,2.0583,2.10549,2.16829,2.22228,2.26858,2.32412,2.38072,2.38581,2.3737,2.34575,2.31908,2.19065,2.24276,2.19722,2.21407,2.22314,2.23307,2.28779,2.31944,2.31583,2.29648,2.28396,2.27275,2.26069,2.25083,2.25724,2.26469,2.2888,2.30824,2.30102,2.27381,2.25894,2.21087,2.13082,2.07232,2.01452,
2.23132,2.25161,2.28252,2.32897,2.34302,2.33063,2.30708,2.2897,2.26018,2.20214,2.12836,2.12177,2.09047,2.0597,2.06823,2.07973,2.16881,2.2204,2.26668,2.33038,2.39663,2.42056,2.42373,2.39087,2.39004,2.39977,2.34437,2.29828,2.33987,2.39791,2.42028,2.40078,2.43771,2.43423,2.41625,2.38088,2.37542,2.37116,2.35611,2.36771,2.37365,2.41456,2.44478,2.42986,2.41537,2.38523,2.30963,2.22716,2.13785,2.08259,
2.30113,2.28374,2.3192,2.34,2.34909,2.33262,2.30554,2.28438,2.23737,2.18984,2.13211,2.09288,2.04693,2.03303,2.04696,2.09947,2.13998,2.19199,2.25981,2.30417,2.3677,2.39293,2.39859,2.39094,2.38801,2.38693,2.36908,2.35944,2.3892,2.48254,2.55451,2.55924,2.52969,2.51253,2.45971,2.41906,2.40229,2.38154,2.37328,2.38007,2.38431,2.44661,2.48482,2.50264,2.48472,2.45126,2.36695,2.2758,2.25666,2.28851,
2.2698,2.29612,2.30984,2.32584,2.32753,2.32067,2.29299,2.25449,2.20365,2.14633,2.0973,2.04431,2.00966,2.01843,2.0345,2.08376,2.11908,2.16612,2.21142,2.24854,2.29239,2.33888,2.3581,2.33411,2.34283,2.35987,2.3766,2.38974,2.43974,2.51353,2.57966,2.62394,2.59248,2.58462,2.53724,2.47756,2.40222,2.36537,2.28116,2.27163,2.28793,2.41964,2.49888,2.55415,2.55108,2.49607,2.42103,2.4209,2.39443,2.33533,
2.27954,2.29132,2.29373,2.28715,2.29157,2.28042,2.26603,2.22188,2.15992,2.1109,2.05869,2.0023,1.9791,1.99212,2.02152,2.06704,2.19325,2.27439,2.32247,2.36033,2.37852,2.39987,2.36607,2.32877,2.3047,2.28577,2.36405,2.41443,2.46277,2.53531,2.58606,2.63195,2.60545,2.58275,2.57362,2.52379,2.45118,2.36314,2.30493,2.33302,2.36117,2.42758,2.54097,2.60836,2.59731,2.55286,2.50895,2.47833,2.44354,2.37535,
2.30103,2.26273,2.29824,2.35327,2.40948,2.42883,2.43055,2.38345,2.31618,2.24133,2.18143,2.12143,2.09713,2.15424,2.20914,2.27881,2.31814,2.35447,2.35904,2.38106,2.38088,2.37761,2.33461,2.31103,2.28118,2.27617,2.34162,2.44172,2.50672,2.57027,2.61725,2.62915,2.61786,2.59096,2.5644,2.52956,2.46177,2.38361,2.364,2.38774,2.43298,2.47289,2.55346,2.62141,2.62323,2.5901,2.55906,2.52499,2.48156,2.38176,
2.26712,2.28264,2.32403,2.39264,2.42974,2.4558,2.44942,2.41895,2.36495,2.31473,2.28724,2.24014,2.18328,2.21507,2.29067,2.32894,2.35255,2.37019,2.38654,2.37763,2.37181,2.34167,2.32007,2.28424,2.24074,2.20239,2.35233,2.44887,2.53214,2.59127,2.62771,2.63552,2.59903,2.57302,2.54489,2.50928,2.43292,2.38038,2.37511,2.42601,2.46107,2.49695,2.55535,2.61908,2.61926,2.5906,2.57882,2.56713,2.4973,2.39255,
2.2178,2.28166,2.34002,2.37535,2.41276,2.44913,2.43101,2.40587,2.35844,2.31933,2.30135,2.24855,2.19122,2.22242,2.29014,2.33745,2.34552,2.36525,2.36574,2.39,2.36777,2.34585,2.31386,2.27605,2.21139,2.19431,2.35917,2.48483,2.56977,2.60652,2.61264,2.59957,2.57594,2.54839,2.50602,2.44923,2.36847,2.34858,2.31214,2.34305,2.40601,2.46332,2.52088,2.58756,2.61768,2.58358,2.5783,2.58968,2.51871,2.38788,
