Time,X,Y,Z
3730,9.38413,-4.5922,-5.90337
3740,9.39635,-4.5922,-5.8839
3750,9.40705,-4.5922,-5.86677
3760,9.41405,-4.5922,-5.85554
3770,9.41516,-4.5922,-5.85376
3780,9.40816,-4.5922,-5.865
3790,9.3908,-4.5922,-5.89276
3800,9.36069,-4.5922,-5.94047
3810,9.31261,-4.5922,-6.01556
3820,9.24552,-4.5922,-6.11818
3830,9.16321,-4.5922,-6.24078
3840,9.06966,-4.5922,-6.37597
3850,8.96921,-4.5922,-6.51651
3860,8.86658,-4.5922,-6.65548
3870,8.76692,-4.5922,-6.78622
3880,8.67575,-4.5922,-6.90239
3890,8.5989,-4.5922,-6.99791
3900,8.54234,-4.5922,-7.06684
3910,8.47838,-4.56973,-7.15784
3920,8.38416,-4.51266,-7.30354
3930,8.27355,-4.43645,-7.47437
3940,8.16248,-4.35614,-7.64186
3950,8.06951,-4.28621,-7.77891
3960,8.01525,-4.24059,-7.85959
3970,8.02064,-4.23313,-7.85812
3980,8.10419,-4.27823,-7.74719
3990,8.27803,-4.39179,-7.49576
4000,8.54234,-4.5922,-7.06684
4010,8.90355,-4.918,-6.36711
4020,9.29186,-5.38132,-5.35749
4030,9.57993,-5.95602,-4.09277
4040,9.66117,-6.60369,-2.65575
4050,9.47284,-7.27554,-1.15411
4060,9.01089,-7.9194,0.294728
4070,8.33194,-8.48927,1.58462
4080,7.5416,-8.95325,2.63887
4090,6.77377,-9.2969,3.41814
4100,6.16793,-9.52024,3.91429
4110,5.76049,-9.65308,4.1994
4120,5.49901,-9.7326,4.36317
4130,5.3744,-9.77211,4.42964
4140,5.37046,-9.78088,4.41504
4150,5.46656,-9.76558,4.33014
4160,5.63944,-9.73155,4.18253
4170,5.86453,-9.68387,3.97868
4180,6.11704,-9.62815,3.72566
4190,6.37296,-9.571,3.43239
4200,6.60989,-9.52024,3.11038
4210,6.86848,-9.46187,2.70128
4220,7.17157,-9.3783,2.14852
4230,7.47236,-9.27337,1.47258
4240,7.7295,-9.15218,0.701823
4250,7.91215,-9.02118,-0.127038
4260,8.00393,-8.88788,-0.970847
4270,8.00479,-8.76025,-1.78366
4280,7.93041,-8.64605,-2.5208
4290,7.80929,-8.55235,-3.14203
4300,7.67771,-8.48528,-3.61286
4310,7.55251,-8.44357,-3.95798
4320,7.43181,-8.41987,-4.22777
4330,7.32355,-8.41066,-4.43017
4340,7.23306,-8.41259,-4.57288
4350,7.16364,-8.42245,-4.66311
4360,7.11707,-8.43717,-4.70761
4370,7.09405,-8.45376,-4.71259
4380,7.09459,-8.46927,-4.68384
4390,7.11824,-8.48077,-4.62679
4400,7.16436,-8.48528,-4.54664
4410,7.24228,-8.4902,-4.412
4420,7.35383,-8.50281,-4.19801
4430,7.48664,-8.51987,-3.91944
4440,7.62892,-8.53811,-3.59169
4450,7.77077,-8.5542,-3.23124
4460,7.90498,-8.56479,-2.85581
4470,8.02765,-8.56655,-2.48417
4480,8.13823,-8.55612,-2.13591
4490,8.23915,-8.53015,-1.83109
4500,8.33498,-8.48528,-1.58998
4510,8.43847,-8.41393,-1.41351
4520,8.55689,-8.31481,-1.28204
4530,8.68646,-8.19394,-1.18523
4540,8.82257,-8.05753,-1.11279
4550,8.96028,-7.91213,-1.05433
4560,9.09459,-7.76464,-0.999329
4570,9.22069,-7.62239,-0.937066
4580,9.33382,-7.49305,-0.856681
4590,9.42918,-7.38459,-0.747221
4600,9.50145,-7.30514,-0.59778
4610,9.55129,-7.25458,-0.379416
4620,9.5807,-7.22513,-0.0874419
4630,9.58674,-7.21324,0.252042
4640,9.56899,-7.21521,0.612565
4650,9.53052,-7.22722,0.967714
4660,9.47815,-7.24544,1.2916
4670,9.42196,-7.26606,1.55918
4680,9.37415,-7.28532,1.74626
4690,9.34722,-7.29957,1.82915
4700,9.35161,-7.30514,1.78392
4710,9.393,-7.30514,1.5513
4720,9.4539,-7.30514,1.12195
4730,9.50451,-7.30514,0.547028
4740,9.51949,-7.30514,-0.119631
4750,9.48473,-7.30514,-0.821467
4760,9.40115,-7.30514,-1.50111
4770,9.28505,-7.30514,-2.10304
4780,9.16524,-7.30514,-2.57554
4790,9.07711,-7.30514,-2.87071
4800,9.05429,-7.30514,-2.94192
4810,9.12177,-7.30514,-2.72549
4820,9.25468,-7.30514,-2.23292
4830,9.39668,-7.30514,-1.52886
4840,9.49566,-7.30514,-0.683721
4850,9.5176,-7.30514,0.224295
4860,9.45502,-7.30514,1.11245
4870,9.32881,-7.30514,1.89953
4880,9.18313,-7.30514,2.51098
4890,9.07422,-7.30514,2.87984
4900,9.05429,-7.30514,2.94192
4910,9.14072,-7.30514,2.66123
4920,9.28939,-7.30514,2.08378
4930,9.43567,-7.30514,1.26616
4940,9.51633,-7.30514,0.272731
4950,9.48473,-7.30514,-0.821465
4960,9.32171,-7.30514,-1.9341
4970,9.0407,-7.30514,-2.98341
4980,8.68611,-7.30514,-3.89699
4990,8.32559,-7.30514,-4.61731
5000,8.03821,-7.30514,-5.1012
5010,7.84462,-7.31075,-5.38655
5020,7.71403,-7.32504,-5.55315
5030,7.64356,-7.34426,-5.62476
5040,7.62565,-7.36468,-5.62237
5050,7.65025,-7.38261,-5.56514
5060,7.70633,-7.39436,-5.47138
5070,7.78292,-7.39624,-5.35927
5080,7.86982,-7.38453,-5.24736
5090,7.95775,-7.35544,-5.15477
5100,8.03821,-7.30514,-5.1012
5110,8.13538,-7.22523,-5.06079
5120,8.27093,-7.11448,-4.99759
5130,8.43268,-6.97974,-4.91662
5140,8.60884,-6.82807,-4.82341
5150,8.78827,-6.66689,-4.72429
5160,8.96067,-6.50394,-4.62658
5170,9.11666,-6.34733,-4.5385
5180,9.24769,-6.20542,-4.4691
5190,9.34582,-6.08676,-4.42798
5200,9.40324,-6,-4.42483
5210,9.39761,-5.94479,-4.51048
5220,9.32318,-5.9125,-4.70326
5230,9.19607,-5.89927,-4.96295
5240,9.03419,-5.90116,-5.24973
5250,8.85946,-5.91411,-5.52569
5260,8.69822,-5.934,-5.75574
5270,8.58023,-5.95668,-5.90743
5280,8.53621,-5.97798,-5.94953
5290,8.59421,-5.9938,-5.84926
5300,8.77451,-6,-5.56847
5310,9.08989,-5.9942,-5.04415
5320,9.49119,-5.97896,-4.26255
5330,9.89366,-5.95768,-3.25905
5340,10.2197,-5.93427,-2.08357
5350,10.4111,-5.91314,-0.802855
5360,10.4378,-5.89909,0.503516
5370,10.3034,-5.89681,1.7516
5380,10.0434,-5.9106,2.86276
5390,9.71845,-5.94406,3.77093
5400,9.40324,-6,4.42483
5410,9.12945,-6.09304,4.85057
5420,8.88643,-6.22742,5.12354
5430,8.68072,-6.38993,5.27388
5440,8.51228,-6.56782,5.32963
5450,8.37748,-6.74878,5.31713
5460,8.27126,-6.92106,5.26168
5470,8.18849,-7.07345,5.18797
5480,8.12465,-7.19521,5.12046
5490,8.07584,-7.27591,5.08349
5500,8.0382,-7.30514,5.1012
5510,8.00953,-7.27077,5.19454
5520,7.99164,-7.17704,5.35013
5530,7.98614,-7.03747,5.54035
5540,7.99611,-6.86576,5.73791
5550,8.02696,-6.67605,5.91593
5560,8.08649,-6.48312,6.04795
5570,8.18397,-6.30247,6.10749
5580,8.32837,-6.15028,6.06732
5590,8.52556,-6.04354,5.89834
5600,8.77451,-6,5.56848
5610,9.09055,-6.01927,5.01301
5620,9.44562,-6.08564,4.21251
5630,9.76509,-6.19317,3.20744
5640,9.98354,-6.33387,2.05209
5650,10.0556,-6.49783,0.814678
5660,9.96366,-6.67402,-0.4278
5670,9.7213,-6.85149,-1.59791
5680,9.37087,-7.02058,-2.62645
5690,8.97657,-7.17365,-3.45833
5700,8.61417,-7.30514,-4.05352
5710,8.30224,-7.44091,-4.4391
5720,8.01782,-7.60206,-4.68223
5730,7.77025,-7.77691,-4.81069
5740,7.5634,-7.95403,-4.85062
5750,7.39795,-8.12244,-4.82661
5760,7.27322,-8.27177,-4.76215
5770,7.18817,-8.39216,-4.67993
5780,7.14202,-8.47419,-4.60214
5790,7.13429,-8.50849,-4.55056
5800,7.16436,-8.48528,-4.54664
5810,7.2667,-8.38258,-4.57465
5820,7.45955,-8.19643,-4.60149
5830,7.71682,-7.94303,-4.62158
5840,8.0127,-7.63949,-4.62978
5850,8.32273,-7.30499,-4.6227
5860,8.6247,-6.96122,-4.59956
5870,8.89923,-6.63233,-4.56244
5880,9.12978,-6.34437,-4.5162
5890,9.30215,-6.12448,-4.46773
5900,9.40324,-6,-4.42483
5910,9.43344,-5.97702,-4.39153
5920,9.40999,-6.03288,-4.36539
5930,9.34371,-6.15064,-4.34334
5940,9.24487,-6.31304,-4.32181
5950,9.1239,-6.5029,-4.29729
5960,8.99204,-6.70351,-4.26687
5970,8.86152,-6.89886,-4.22838
5980,8.74559,-7.07378,-4.18047
5990,8.65832,-7.21384,-4.12237
6000,8.61417,-7.30514,-4.05352
6010,8.60225,-7.35551,-3.98721
6020,8.60265,-7.38464,-3.93212
6030,8.61598,-7.3964,-3.88049
6040,8.64256,-7.39455,-3.8245
6050,8.68248,-7.38278,-3.75621
6060,8.73548,-7.36481,-3.66755
6070,8.80092,-7.34433,-3.55031
6080,8.87752,-7.32505,-3.39606
6090,8.96312,-7.31074,-3.19619
6100,9.05429,-7.30514,-2.94192
6110,9.15612,-7.30514,-2.60777
6120,9.26578,-7.30514,-2.18638
6130,9.36779,-7.30514,-1.69688
6140,9.44931,-7.30514,-1.15996
6150,9.50145,-7.30514,-0.59778
6160,9.52018,-7.30514,-0.0334969
6170,9.5066,-7.30514,0.509401
6180,9.46675,-7.30514,1.00783
6190,9.41076,-7.30514,1.43965
6200,9.35161,-7.30514,1.78392
6210,9.29369,-7.30514,2.06451
6220,9.23409,-7.30514,2.31657
6230,9.176,-7.30514,2.53694
6240,9.12263,-7.30514,2.72262
6250,9.07711,-7.30514,2.87071
6260,9.04238,-7.30514,2.9783
6270,9.02101,-7.30514,3.04243
6280,9.01507,-7.30514,3.05999
6290,9.02597,-7.30514,3.02768
6300,9.05429,-7.30514,2.94192
6310,9.10775,-7.3223,2.7263
6320,9.17992,-7.36565,2.34013
6330,9.2487,-7.42285,1.8338
6340,9.29702,-7.4819,1.25961
6350,9.31791,-7.53163,0.671678
6360,9.31674,-7.56193,0.124658
6370,9.31039,-7.56368,-0.327758
6380,9.3234,-7.52814,-0.633512
6390,9.38136,-7.44585,-0.741231
6400,9.50145,-7.30514,-0.59778
6410,9.69836,-7.06633,-0.0937767
6420,9.91952,-6.70734,0.784099
6430,10.0624,-6.24392,1.93947
6440,10.0432,-5.70198,3.25918
6450,9.82206,-5.11917,4.61749
6460,9.41706,-4.54093,5.89058
6470,8.90273,-4.01348,6.97376
6480,8.39549,-3.57747,7.79214
6490,8.03041,-3.26558,8.2975
6500,7.93466,-3.10583,8.44956
6510,8.20353,-3.10562,8.18885
6520,8.76971,-3.24205,7.52205
6530,9.46845,-3.49936,6.48869
6540,10.1299,-3.85549,5.14981
6550,10.6148,-4.27794,3.60903
6560,10.8458,-4.72556,2.00963
6570,10.8242,-5.155,0.513201
6580,10.6259,-5.52823,-0.726872
6590,10.376,-5.81674,-1.58229
6600,10.2082,-6,-1.94732
6610,10.1791,-6.09623,-1.79496
6620,10.2347,-6.14408,-1.22493
6630,10.2972,-6.15321,-0.324709
6640,10.2829,-6.13219,0.810904
6650,10.1294,-6.09039,2.07415
6660,9.81398,-6.03895,3.34916
6670,9.3618,-5.99066,4.52423
6680,8.84207,-5.95916,5.50511
6690,8.35411,-5.95799,6.22184
6700,8.00741,-6,6.6243
6710,7.82974,-6.08669,6.75628
6720,7.7698,-6.20545,6.71733
6730,7.80509,-6.3476,6.54129
6740,7.90768,-6.50464,6.25766
6750,8.04881,-6.66815,5.89511
6760,8.20245,-6.82979,5.48396
6770,8.34758,-6.98153,5.05728
6780,8.4695,-7.11584,4.65106
6790,8.55969,-7.22581,4.30341
6800,8.61417,-7.30514,4.05352
6810,8.64031,-7.36057,3.8945
6820,8.65291,-7.40317,3.78421
6830,8.65976,-7.43328,3.70876
6840,8.66772,-7.45111,3.654
6850,8.68308,-7.4568,3.6056
6860,8.71173,-7.45048,3.5491
6870,8.75913,-7.43222,3.46985
6880,8.83,-7.40202,3.35279
6890,8.92786,-7.35977,3.18231
6900,9.05429,-7.30514,2.94192
6910,9.2455,-7.21046,2.55541
6920,9.49814,-7.05937,1.9876
6930,9.75496,-6.86915,1.28667
6940,9.97036,-6.65827,0.509348
6950,10.1179,-6.44597,-0.279119
6960,10.1934,-6.25127,-1.00829
6970,10.2129,-6.09212,-1.60704
6980,10.2053,-5.98543,-2.00674
6990,10.1996,-5.94826,-2.1417
7000,10.2082,-6,-1.94732
7010,10.2109,-6.1736,-1.27464
7020,10.0987,-6.48087,-0.117681
7030,9.7212,-6.90534,1.3471
7040,8.97786,-7.41234,2.90778
7050,7.86879,-7.94926,4.34642
7060,6.50658,-8.457,5.49032
7070,5.08789,-8.88614,6.25698
7080,3.84166,-9.20876,6.66636
7090,2.98242,-9.41888,6.81101
7100,2.6892,-9.52024,6.79214
7110,3.06349,-9.53076,6.61661
7120,3.98547,-9.46546,6.20654
7130,5.24046,-9.31294,5.45956
7140,6.57479,-9.06846,4.30525
7150,7.73463,-8.74585,2.7723
7160,8.53095,-8.37926,1.00542
