Time,X,Y,Z
3290,9.29701,-6.0441,4.58633
3300,9.40324,-6,4.42483
3310,9.51661,-5.95579,4.23824
3320,9.63815,-5.90996,4.02225
3330,9.76508,-5.86258,3.77801
3340,9.89461,-5.81374,3.50673
3350,10.0239,-5.76352,3.2098
3360,10.1503,-5.71203,2.88873
3370,10.271,-5.65939,2.54521
3380,10.3836,-5.60574,2.18113
3390,10.4857,-5.55124,1.79855
3400,10.5752,-5.49606,1.39973
3410,10.6502,-5.4404,0.987087
3420,10.7094,-5.38448,0.563199
3430,10.7513,-5.32851,0.130774
3440,10.7751,-5.27274,-0.307387
3450,10.7805,-5.2174,-0.748413
3460,10.7671,-5.16275,-1.18941
3470,10.7354,-5.10904,-1.62748
3480,10.6859,-5.05652,-2.05978
3490,10.6197,-5.00541,-2.48354
3500,10.5381,-4.95597,-2.8961
3510,10.4427,-4.90839,-3.29496
3520,10.3357,-4.8629,-3.67776
3530,10.2191,-4.81966,-4.04233
3540,10.0955,-4.77885,-4.3867
3550,9.96751,-4.74063,-4.70906
3560,9.83787,-4.70511,-5.00783
3570,9.70946,-4.67241,-5.28158
3580,9.58519,-4.64264,-5.52902
3590,9.46798,-4.61588,-5.749
3600,9.36069,-4.5922,-5.94047
3610,9.26011,-4.56876,-6.11365
3620,9.16141,-4.54298,-6.27932
3630,9.06494,-4.51533,-6.43728
3640,8.97109,-4.48627,-6.58734
3650,8.88022,-4.45624,-6.72931
3660,8.79274,-4.42567,-6.86304
3670,8.70903,-4.39499,-6.98834
3680,8.62949,-4.36461,-7.10507
3690,8.55453,-4.33495,-7.21306
3700,8.48453,-4.30641,-7.31216
3710,8.41988,-4.27938,-7.40219
3720,8.36096,-4.25427,-7.48302
3730,8.30815,-4.23144,-7.55444
3740,8.26178,-4.21131,-7.61629
3750,8.22219,-4.19425,-7.66837
3760,8.18968,-4.18065,-7.71046
3770,8.16454,-4.17092,-7.74234
3780,8.147,-4.16544,-7.76373
3790,8.13726,-4.16463,-7.77438
3800,8.13548,-4.16891,-7.77395
3810,8.14176,-4.1787,-7.76211
3820,8.15614,-4.19444,-7.73848
3830,8.17862,-4.21658,-7.70264
3840,8.20908,-4.2456,-7.65414
3850,8.24735,-4.28198,-7.59249
3860,8.29315,-4.32621,-7.51716
3870,8.34611,-4.37881,-7.42755
3880,8.40573,-4.44032,-7.32307
3890,8.47139,-4.51126,-7.20306
3900,8.54234,-4.5922,-7.06684
3910,8.62505,-4.68745,-6.90191
3920,8.72361,-4.80044,-6.69735
3930,8.8333,-4.93033,-6.45481
3940,8.94919,-5.07627,-6.17604
3950,9.06623,-5.23728,-5.86297
3960,9.17941,-5.41227,-5.51778
3970,9.28384,-5.59998,-5.143
3980,9.37494,-5.799,-4.74152
3990,9.44849,-6.00775,-4.31659
4000,9.50078,-6.22447,-3.87184
4010,9.5287,-6.44728,-3.41123
4020,9.52983,-6.67418,-2.93899
4030,9.50251,-6.9031,-2.45957
4040,9.4459,-7.13193,-1.97754
4050,9.35996,-7.35857,-1.49751
4060,9.24553,-7.581,-1.02402
4070,9.10425,-7.79727,-0.561453
4080,8.93853,-8.0056,-0.113931
4090,8.75151,-8.20439,0.314739
4100,8.54694,-8.39224,0.721148
4110,8.32913,-8.56799,1.10232
4120,8.10281,-8.73071,1.45574
4130,7.87303,-8.87972,1.77934
4140,7.64506,-9.01455,2.07149
4150,7.42426,-9.13494,2.33095
4160,7.21599,-9.24079,2.55678
4170,7.02552,-9.33215,2.74827
4180,6.8579,-9.40911,2.9048
4190,6.71789,-9.47178,3.02576
4200,6.60989,-9.52024,3.11038
4210,6.53259,-9.55666,3.16155
4220,6.48149,-9.58384,3.18438
4230,6.45549,-9.60254,3.18086
4240,6.4531,-9.61342,3.15271
4250,6.47258,-9.61703,3.10137
4260,6.51191,-9.61382,3.02811
4270,6.56893,-9.60419,2.93406
4280,6.64133,-9.58847,2.82028
4290,6.72673,-9.56696,2.68781
4300,6.82271,-9.53996,2.5377
4310,6.92684,-9.50774,2.37105
4320,7.03675,-9.47059,2.18909
4330,7.15015,-9.42883,1.99313
4340,7.26487,-9.38279,1.78463
4350,7.37889,-9.33286,1.5652
4360,7.49037,-9.27943,1.33659
4370,7.5977,-9.22298,1.10071
4380,7.6995,-9.164,0.859592
4390,7.79463,-9.10303,0.615404
4400,7.88224,-9.04064,0.370408
4410,7.96173,-8.97746,0.126961
4420,8.03279,-8.91412,-0.112524
4430,8.09537,-8.85131,-0.345584
4440,8.14964,-8.7897,-0.569737
4450,8.19603,-8.73,-0.782502
4460,8.23512,-8.67292,-0.981406
4470,8.26768,-8.61919,-1.164
4480,8.29457,-8.56953,-1.32788
4490,8.31669,-8.52466,-1.47065
4500,8.33498,-8.48528,-1.58998
4510,8.35248,-8.4482,-1.69233
4520,8.37171,-8.40979,-1.78602
4530,8.39271,-8.37016,-1.87157
4540,8.41549,-8.32941,-1.94949
4550,8.43998,-8.28766,-2.02027
4560,8.46611,-8.24501,-2.08441
4570,8.49377,-8.20158,-2.14241
4580,8.52281,-8.1575,-2.19476
4590,8.55305,-8.11289,-2.24194
4600,8.58433,-8.06788,-2.28445
4610,8.61642,-8.02259,-2.32278
4620,8.64912,-7.97717,-2.35743
4630,8.68219,-7.93175,-2.3889
4640,8.7154,-7.88648,-2.41769
4650,8.74851,-7.84149,-2.4443
4660,8.78126,-7.79694,-2.46926
4670,8.8134,-7.75297,-2.49307
4680,8.84469,-7.70973,-2.51626
4690,8.87485,-7.66739,-2.53936
4700,8.90362,-7.62608,-2.5629
4710,8.93075,-7.58596,-2.58743
4720,8.95597,-7.54721,-2.61348
4730,8.979,-7.50996,-2.64159
4740,8.99957,-7.47439,-2.67232
4750,9.01738,-7.44065,-2.7062
4760,9.03215,-7.4089,-2.74379
4770,9.04356,-7.37931,-2.78563
4780,9.05129,-7.35205,-2.83224
4790,9.05499,-7.32726,-2.88417
4800,9.05429,-7.30514,-2.94192
4810,9.04707,-7.28638,-3.00984
4820,9.03173,-7.27143,-3.09098
4830,9.00862,-7.26003,-3.18383
4840,8.97811,-7.2519,-3.28688
4850,8.94056,-7.24678,-3.39861
4860,8.8964,-7.2444,-3.5175
4870,8.84608,-7.24447,-3.64205
4880,8.79014,-7.24671,-3.77076
4890,8.72917,-7.25086,-3.90215
4900,8.66383,-7.25662,-4.03479
4910,8.59488,-7.26372,-4.16729
4920,8.52316,-7.27189,-4.29829
4930,8.44958,-7.28085,-4.42648
4940,8.37513,-7.29034,-4.55061
4950,8.30089,-7.30009,-4.66947
4960,8.22797,-7.30984,-4.78192
4970,8.15758,-7.31933,-4.88685
4980,8.09095,-7.32831,-4.9832
4990,8.02936,-7.33654,-5.06997
5000,7.9741,-7.34376,-5.14615
5010,7.92648,-7.34974,-5.21078
5020,7.8878,-7.35422,-5.2629
5030,7.85932,-7.35696,-5.30153
5040,7.84229,-7.3577,-5.32567
5050,7.83786,-7.3562,-5.33425
5060,7.84713,-7.35218,-5.32617
5070,7.87105,-7.34536,-5.30022
5080,7.91046,-7.33545,-5.25506
5090,7.96603,-7.32215,-5.18926
5100,8.03821,-7.30514,-5.1012
5110,8.13221,-7.28351,-4.98172
5120,8.25045,-7.25678,-4.82382
5130,8.38872,-7.22516,-4.62888
5140,8.54257,-7.18887,-4.39827
5150,8.70739,-7.14815,-4.13343
5160,8.87854,-7.10328,-3.836
5170,9.05141,-7.05456,-3.50788
5180,9.22153,-7.00233,-3.1513
5190,9.3847,-6.94701,-2.76883
5200,9.53706,-6.88903,-2.36345
5210,9.67516,-6.82888,-1.9385
5220,9.7961,-6.76709,-1.49766
5230,9.89754,-6.70424,-1.04493
5240,9.97781,-6.6409,-0.58455
5250,10.0359,-6.57769,-0.120947
5260,10.0715,-6.51521,0.341352
5270,10.0851,-6.45407,0.797796
5280,10.0776,-6.39485,1.24389
5290,10.051,-6.3381,1.67527
5300,10.0074,-6.28435,2.08774
5310,9.94981,-6.23409,2.47736
5320,9.88148,-6.18776,2.84044
5330,9.80603,-6.14575,3.17356
5340,9.72735,-6.10844,3.47357
5350,9.64941,-6.07614,3.73758
5360,9.5762,-6.04915,3.96285
5370,9.51158,-6.02776,4.14679
5380,9.45916,-6.01224,4.28686
5390,9.42216,-6.00289,4.38045
5400,9.40324,-6,4.42483
5410,9.40305,-6.00391,4.41991
5420,9.4199,-6.01444,4.36943
5430,9.452,-6.0312,4.27602
5440,9.49704,-6.05382,4.14216
5450,9.55235,-6.08194,3.97021
5460,9.61496,-6.11523,3.76252
5470,9.68172,-6.15333,3.52147
5480,9.74944,-6.19588,3.24953
5490,9.81492,-6.24251,2.94932
5500,9.8751,-6.29279,2.6236
5510,9.9271,-6.34629,2.27535
5520,9.96834,-6.40256,1.90773
5530,9.99656,-6.4611,1.5241
5540,10.01,-6.52139,1.12798
5550,10.0071,-6.58289,0.723001
5560,9.98726,-6.64506,0.312921
5570,9.94998,-6.70733,-0.0984759
5580,9.8955,-6.76916,-0.507418
5590,9.82459,-6.83,-0.910193
5600,9.73853,-6.88932,-1.30321
5610,9.63908,-6.94662,-1.68304
5620,9.52849,-7.00143,-2.04645
5630,9.40939,-7.05331,-2.39045
5640,9.28478,-7.10185,-2.71229
5650,9.15792,-7.14671,-3.00949
5660,9.03229,-7.18754,-3.27978
5670,8.91148,-7.22406,-3.52114
5680,8.79914,-7.256,-3.73171
5690,8.69887,-7.2831,-3.90973
5700,8.61417,-7.30514,-4.05352
5710,8.54083,-7.3232,-4.17433
5720,8.47256,-7.33868,-4.28479
5730,8.4096,-7.35175,-4.38524
5740,8.35212,-7.36258,-4.476
5750,8.30024,-7.37133,-4.55737
5760,8.25406,-7.37814,-4.62962
5770,8.21365,-7.38318,-4.69303
5780,8.17903,-7.38658,-4.74783
5790,8.15019,-7.38848,-4.79425
5800,8.12709,-7.38902,-4.83248
5810,8.10967,-7.38833,-4.8627
5820,8.09784,-7.38654,-4.88509
5830,8.09149,-7.38377,-4.89979
5840,8.09047,-7.38014,-4.90692
5850,8.09463,-7.37578,-4.90661
5860,8.10379,-7.37081,-4.89895
5870,8.11774,-7.36535,-4.88404
5880,8.13628,-7.35952,-4.86194
5890,8.15915,-7.35344,-4.83272
5900,8.18612,-7.34722,-4.79644
5910,8.2169,-7.34099,-4.75315
5920,8.25122,-7.33487,-4.70288
5930,8.28877,-7.32899,-4.64567
5940,8.32924,-7.32346,-4.58156
5950,8.3723,-7.31843,-4.51057
5960,8.41762,-7.31401,-4.43273
5970,8.46483,-7.31033,-4.34807
5980,8.51358,-7.30754,-4.25663
5990,8.56349,-7.30576,-4.15843
6000,8.61417,-7.30514,-4.05352
6010,8.6698,-7.30585,-3.9318
6020,8.73354,-7.3079,-3.78416
6030,8.80341,-7.31114,-3.6121
6040,8.87737,-7.31541,-3.41717
6050,8.95337,-7.32058,-3.201
6060,9.0294,-7.32648,-2.96525
6070,9.10353,-7.33296,-2.71172
6080,9.17396,-7.33986,-2.44231
6090,9.23903,-7.34704,-2.15901
6100,9.29729,-7.35433,-1.86395
6110,9.34749,-7.36158,-1.55935
6120,9.38867,-7.36863,-1.24752
6130,9.4201,-7.37532,-0.930822
6140,9.44135,-7.38151,-0.611707
6150,9.4523,-7.38704,-0.292633
6160,9.4531,-7.39178,0.0239334
6170,9.4442,-7.39558,0.33554
6180,9.42633,-7.39831,0.639777
6190,9.4005,-7.39984,0.934292
6200,9.36795,-7.40006,1.21681
6210,9.33015,-7.39883,1.48514
6220,9.28873,-7.39606,1.73718
6230,9.2455,-7.39163,1.97095
6240,9.20236,-7.38543,2.18451
6250,9.16127,-7.37736,2.37605
6260,9.12425,-7.36731,2.54379
6270,9.09323,-7.35518,2.68598
6280,9.07011,-7.34085,2.80092
6290,9.05661,-7.32421,2.88683
6300,9.05429,-7.30514,2.94192
6310,9.06572,-7.28207,2.96382
6320,9.09192,-7.25379,2.95289
6330,9.13164,-7.22066,2.91122
6340,9.18336,-7.18303,2.84077
6350,9.24531,-7.14127,2.74343
6360,9.31561,-7.09573,2.62106
6370,9.39228,-7.04676,2.47554
6380,9.47329,-6.99475,2.30875
6390,9.55664,-6.94009,2.12267
6400,9.64043,-6.88319,1.91932
6410,9.72283,-6.82449,1.70086
6420,9.80219,-6.76444,1.46952
6430,9.87704,-6.7035,1.22766
6440,9.94615,-6.64215,0.977715
6450,10.0085,-6.58089,0.722237
6460,10.0634,-6.52022,0.463845
6470,10.1103,-6.46064,0.20522
6480,10.1491,-6.40266,-0.0509121
6490,10.1798,-6.34677,-0.301803
6500,10.2027,-6.29346,-0.544695
6510,10.2186,-6.2432,-0.776846
6520,10.228,-6.19646,-0.995538
6530,10.2321,-6.15369,-1.19809
6540,10.232,-6.1153,-1.38186
6550,10.2288,-6.08173,-1.54426
6560,10.2238,-6.05337,-1.68273
6570,10.2181,-6.03062,-1.79476
6580,10.2131,-6.01388,-1.87786
6590,10.2095,-6.00354,-1.92954
6600,10.2082,-6,-1.94732
6610,10.2095,-6.00354,-1.92954
6620,10.2131,-6.01388,-1.87786
6630,10.2181,-6.03062,-1.79476
6640,10.2238,-6.05337,-1.68273
6650,10.2288,-6.08173,-1.54426
6660,10.232,-6.1153,-1.38186
6670,10.2321,-6.15369,-1.19809
6680,10.228,-6.19646,-0.995538
6690,10.2186,-6.2432,-0.776846
6700,10.2027,-6.29346,-0.544695
6710,10.1798,-6.34677,-0.301803
6720,10.1491,-6.40266,-0.0509121
6730,10.1103,-6.46064,0.20522
6740,10.0634,-6.52022,0.463846
6750,10.0085,-6.58089,0.722237
6760,9.94615,-6.64215,0.977715
6770,9.87704,-6.7035,1.22766
6780,9.80219,-6.76444,1.46952
6790,9.72283,-6.82449,1.70086
6800,9.64043,-6.8832,1.91932
6810,9.55664,-6.94009,2.12267
6820,9.47328,-6.99475,2.30875
6830,9.39228,-7.04676,2.47554
6840,9.31562,-7.09573,2.62106
6850,9.24531,-7.14127,2.74343
6860,9.18336,-7.18303,2.84077
6870,9.13164,-7.22066,2.91122
6880,9.09192,-7.25379,2.95289
6890,9.06572,-7.28207,2.96382
6900,9.05429,-7.30514,2.94192
6910,9.05795,-7.32424,2.88255
6920,9.07511,-7.34097,2.78433
6930,9.10361,-7.35543,2.64988
6940,9.14098,-7.36774,2.48171
6950,9.18457,-7.37798,2.28235
6960,9.23162,-7.38626,2.05432
6970,9.27941,-7.39267,1.80025
6980,9.32527,-7.39731,1.52287
6990,9.36672,-7.40026,1.22506
7000,9.40149,-7.40163,0.909828
7010,9.42765,-7.40153,0.580332
7020,9.44359,-7.40008,0.239859
7030,9.44812,-7.39738,-0.108201
7040,9.4405,-7.39358,-0.460382
7050,9.42043,-7.3888,-0.813183
7060,9.38806,-7.38319,-1.1631
7070,9.34405,-7.3769,-1.50669
7080,9.28947,-7.37008,-1.84058
7090,9.22582,-7.36289,-2.16151
7100,9.15498,-7.35549,-2.46639
7110,9.07917,-7.34804,-2.75226
7120,9.00087,-7.34071,-3.01636
7130,8.92276,-7.33364,-3.25607
7140,8.84767,-7.32701,-3.46894
7150,8.77847,-7.32098,-3.65263
7160,8.71801,-7.31569,-3.80486
