Time,X,Y,Z
5910,8.61417,-7.30514,-4.05352
5920,8.61417,-7.30514,-4.05352
5930,8.61417,-7.30514,-4.05352
5940,8.61417,-7.30514,-4.05352
5950,8.61417,-7.30514,-4.05352
5960,8.61417,-7.30514,-4.05352
5970,8.61417,-7.30514,-4.05352
5980,8.61417,-7.30514,-4.05352
5990,8.61417,-7.30514,-4.05352
6000,8.61417,-7.30514,-4.05352
6010,8.71332,-7.30514,-3.83576
6020,8.80696,-7.30514,-3.61559
6030,8.89504,-7.30514,-3.39313
6040,8.9775,-7.30514,-3.16852
6050,9.05429,-7.30514,-2.94191
6060,9.12536,-7.30514,-2.71345
6070,9.19066,-7.30514,-2.48327
6080,9.25017,-7.30514,-2.25153
6090,9.30383,-7.30514,-2.01836
6100,9.35161,-7.30514,-1.78391
6110,9.39349,-7.30514,-1.54834
6120,9.42943,-7.30514,-1.3118
6130,9.45942,-7.30514,-1.07442
6140,9.48343,-7.30514,-0.836363
6150,9.50146,-7.30514,-0.597779
6160,9.51348,-7.30514,-0.358819
6170,9.51949,-7.30514,-0.11963
6180,9.51949,-7.30514,0.119632
6190,9.51348,-7.30514,0.35882
6200,9.50145,-7.30514,0.597781
6210,9.48343,-7.30514,0.836365
6220,9.45942,-7.30514,1.07442
6230,9.42943,-7.30514,1.3118
6240,9.39349,-7.30514,1.54834
6250,9.35161,-7.30514,1.78391
6260,9.30383,-7.30514,2.01836
6270,9.25017,-7.30514,2.25153
6280,9.19066,-7.30514,2.48327
6290,9.12536,-7.30514,2.71345
6300,9.05429,-7.30514,2.94192
6310,9.13431,-7.26432,2.79177
6320,9.21164,-7.2232,2.6403
6330,9.28623,-7.18178,2.48755
6340,9.35808,-7.14009,2.33356
6350,9.42715,-7.09813,2.17838
6360,9.49344,-7.05591,2.02205
6370,9.55691,-7.01346,1.86463
6380,9.61756,-6.97077,1.70616
6390,9.67536,-6.92786,1.54668
6400,9.73029,-6.88476,1.38625
6410,9.78233,-6.84146,1.22491
6420,9.83148,-6.79798,1.06272
6430,9.87772,-6.75434,0.899714
6440,9.92104,-6.71055,0.735948
6450,9.96141,-6.66662,0.571467
6460,9.99883,-6.62256,0.406326
6470,10.0333,-6.57839,0.240571
6480,10.0648,-6.53412,0.0742509
6490,10.0933,-6.48976,-0.0925827
6500,10.1188,-6.44534,-0.25988
6510,10.1413,-6.40085,-0.427592
6520,10.1608,-6.35632,-0.595668
6530,10.1773,-6.31175,-0.764059
6540,10.1908,-6.26717,-0.932712
6550,10.2013,-6.22258,-1.10158
6560,10.2087,-6.17799,-1.2706
6570,10.2131,-6.13343,-1.43974
6580,10.2145,-6.0889,-1.60894
6590,10.2129,-6.04442,-1.77815
6600,10.2082,-6,-1.94732
6610,10.2129,-6.04442,-1.77815
6620,10.2145,-6.0889,-1.60894
6630,10.2131,-6.13343,-1.43974
6640,10.2087,-6.17799,-1.2706
6650,10.2013,-6.22258,-1.10158
6660,10.1908,-6.26717,-0.932711
6670,10.1773,-6.31175,-0.764058
6680,10.1608,-6.35632,-0.595669
6690,10.1413,-6.40085,-0.427592
6700,10.1188,-6.44534,-0.25988
6710,10.0933,-6.48976,-0.0925827
6720,10.0648,-6.53412,0.0742507
6730,10.0333,-6.57839,0.240571
6740,9.99883,-6.62256,0.406326
6750,9.96141,-6.66662,0.571467
6760,9.92104,-6.71055,0.735948
6770,9.87772,-6.75434,0.899714
6780,9.83148,-6.79798,1.06272
6790,9.78233,-6.84146,1.22491
6800,9.73028,-6.88476,1.38625
6810,9.67536,-6.92786,1.54668
6820,9.61756,-6.97077,1.70616
6830,9.55692,-7.01346,1.86463
6840,9.49344,-7.05591,2.02205
6850,9.42715,-7.09813,2.17838
6860,9.35808,-7.14009,2.33356
6870,9.28623,-7.18178,2.48755
6880,9.21164,-7.2232,2.6403
6890,9.13431,-7.26432,2.79177
6900,9.05429,-7.30514,2.94192
6910,9.12536,-7.30514,2.71345
6920,9.19066,-7.30514,2.48327
6930,9.25017,-7.30514,2.25153
6940,9.30383,-7.30514,2.01836
6950,9.35161,-7.30514,1.78391
6960,9.39349,-7.30514,1.54834
6970,9.42943,-7.30514,1.3118
6980,9.45942,-7.30514,1.07442
6990,9.48343,-7.30514,0.836365
7000,9.50145,-7.30514,0.597781
7010,9.51348,-7.30514,0.35882
7020,9.51949,-7.30514,0.119632
7030,9.51949,-7.30514,-0.11963
7040,9.51348,-7.30514,-0.358819
7050,9.50146,-7.30514,-0.597779
7060,9.48343,-7.30514,-0.836364
7070,9.45942,-7.30514,-1.07442
7080,9.42943,-7.30514,-1.3118
7090,9.39349,-7.30514,-1.54834
7100,9.35161,-7.30514,-1.78391
7110,9.30383,-7.30514,-2.01836
